cod_pagamento,cod_pedido,cod_tipo,data_pag,valor_pago
6928,8497,2,2022-01-10,434.25
6929,8498,3,2024-01-28,2174.8
6930,8499,2,2024-09-18,809.91
6931,8500,1,2024-07-01,365.04
6932,8501,2,2022-05-30,717.57
6933,8502,2,2024-04-07,1028.72
6934,8503,3,2025-05-22,638.2
6935,8504,3,2022-12-02,323.2
6936,8505,3,2024-01-11,1129.98
6937,8506,3,2024-04-02,869.14
6938,8507,1,2024-10-22,1435.61
6939,8509,2,2025-03-07,953.96
6940,8512,3,2024-06-26,160.02
6941,8513,3,2022-04-27,957.98
6942,8514,2,2023-10-03,753.7
6943,8515,1,2021-11-23,439.29
6944,8516,3,2025-06-10,196.69
6945,8518,3,2023-06-02,239.7
6946,8519,3,2025-06-18,238.95
6947,8521,1,2023-01-11,964.19
6948,8522,2,2024-06-08,1405.73
6949,8523,1,2025-05-05,1123.28
6950,8524,2,2025-05-12,302.55
6951,8525,3,2023-06-27,223.8
6952,8526,1,2024-06-19,638.71
6953,8527,1,2025-01-12,506.14
6954,8528,2,2025-02-07,403.43
6955,8529,2,2024-06-14,209.25
6956,8530,2,2024-05-10,1529.52
6957,8531,2,2025-01-05,1006.31
6958,8532,1,2025-06-17,875.9
6959,8533,3,2025-06-02,295.8
6960,8534,2,2025-01-30,154.4
6961,8535,3,2024-06-21,619.28
6962,8536,1,2025-05-14,1095.85
6963,8537,1,2024-05-27,684.35
6964,8538,3,2024-07-26,412.56
6965,8539,1,2024-12-08,681.84
6966,8540,1,2025-06-21,448.35
6967,8541,1,2025-03-12,214.77
6968,8542,2,2024-01-04,498.04
6969,8544,3,2023-04-04,672.05
6970,8545,1,2023-07-10,509.6
6971,8546,3,2025-06-25,188.0
6972,8547,3,2025-05-09,856.81
6973,8549,2,2025-06-04,212.28
6974,8550,2,2025-06-25,167.16
6975,8551,2,2025-06-21,662.18
6976,8552,3,2025-03-24,534.44
6977,8556,1,2025-01-16,850.78
6978,8557,2,2024-12-28,123.86
6979,8558,2,2022-09-25,549.52
6980,8559,3,2025-05-18,1044.04
6981,8560,3,2025-01-22,887.65
6982,8562,1,2023-09-13,1203.21
6983,8563,3,2025-02-17,776.6
6984,8564,2,2025-01-14,1193.24
6985,8565,2,2024-07-21,1304.56
6986,8566,2,2023-02-02,189.04
6987,8568,2,2025-05-29,2236.87
6988,8569,1,2024-01-03,106.46
6989,8571,3,2022-05-26,379.17
6990,8573,3,2024-05-11,394.24
6991,8574,2,2024-05-09,159.48
6992,8575,2,2024-06-18,1057.41
6993,8576,3,2025-03-02,805.7
6994,8577,3,2025-06-15,101.66
6995,8579,1,2025-04-09,567.0
6996,8580,1,2025-05-15,775.55
6997,8581,2,2025-04-10,1726.72
6998,8582,1,2025-03-12,258.87
6999,8583,3,2024-10-21,1101.01
7000,8584,1,2023-01-27,257.02
7001,8585,3,2025-05-21,714.87
7002,8587,2,2024-04-27,136.56
7003,8588,1,2025-06-17,595.68
7004,8589,2,2025-06-09,750.85
7005,8590,3,2025-06-09,212.74
7006,8591,1,2024-08-31,619.49
7007,8592,1,2025-02-24,422.72
7008,8593,2,2024-11-17,433.56
7009,8594,1,2023-01-26,69.6
7010,8595,3,2025-06-03,116.3
7011,8597,1,2025-06-08,951.01
7012,8598,3,2024-08-15,252.09
7013,8599,2,2023-03-22,351.84
7014,8600,3,2024-12-08,553.88
7015,8602,2,2023-07-24,136.56
7016,8603,2,2025-04-30,335.63
7017,8604,3,2024-02-02,986.71
7018,8605,2,2025-01-03,455.86
7019,8606,3,2025-01-13,2178.12
7020,8607,1,2025-01-24,134.31
7021,8608,2,2025-05-23,1202.88
7022,8609,1,2025-01-16,330.54
7023,8610,2,2023-11-03,1440.01
7024,8611,3,2024-06-19,1002.04
7025,8612,3,2025-01-06,1582.75
7026,8613,1,2025-01-18,251.79
7027,8614,3,2023-08-09,663.64
7028,8615,2,2025-04-22,607.57
7029,8616,1,2025-04-14,351.81
7030,8617,1,2025-05-12,883.59
7031,8618,2,2024-11-22,2621.15
7032,8619,3,2021-09-01,747.69
7033,8620,3,2025-04-15,669.04
7034,8621,2,2023-02-12,523.7
7035,8622,2,2025-06-19,473.44
7036,8624,2,2022-09-16,304.21
7037,8625,2,2025-05-29,129.4
7038,8626,1,2025-06-08,871.56
7039,8627,1,2024-12-03,184.46
7040,8628,1,2023-11-09,79.83
7041,8629,1,2023-09-02,1146.17
7042,8630,1,2025-02-21,148.14
7043,8631,3,2023-09-14,151.22
7044,8632,3,2024-02-23,344.38
7045,8634,3,2023-12-12,456.15
7046,8635,3,2024-06-14,425.36
7047,8636,2,2022-09-05,115.52
7048,8637,2,2024-12-11,453.6
7049,8641,3,2024-03-02,1149.37
7050,8642,1,2025-05-05,117.27
7051,8643,3,2025-06-09,399.58
7052,8644,2,2025-06-18,338.5
7053,8645,3,2025-03-26,369.56
7054,8646,1,2024-10-21,296.16
7055,8648,2,2024-04-13,1925.96
7056,8649,2,2025-01-26,1128.25
7057,8651,3,2022-03-15,722.61
7058,8652,2,2025-03-10,208.2
7059,8653,1,2025-03-25,645.9
7060,8654,3,2024-11-08,119.61
7061,8655,3,2025-05-28,128.2
7062,8656,1,2025-02-14,331.32
7063,8657,2,2023-05-17,390.15
7064,8658,2,2023-12-04,209.16
7065,8659,1,2025-06-20,1073.74
7066,8660,1,2024-02-03,464.5
7067,8661,1,2024-07-05,1762.89
7068,8662,2,2024-03-18,799.02
7069,8666,2,2025-05-24,157.38
7070,8667,2,2022-09-16,321.55
7071,8668,3,2025-05-18,732.6
7072,8669,1,2024-04-02,684.99
7073,8670,2,2023-09-11,521.84
7074,8671,2,2025-06-04,138.0
7075,8672,1,2023-04-27,1045.64
7076,8673,2,2023-04-03,344.44
7077,8674,3,2023-07-11,929.92
7078,8675,3,2023-09-27,672.42
7079,8676,3,2024-08-11,1753.25
7080,8677,2,2025-05-19,730.78
7081,8678,3,2025-01-11,87.67
7082,8679,1,2023-02-19,876.2
7083,8681,1,2024-03-24,1504.2
7084,8682,1,2024-05-19,414.48
7085,8684,2,2025-04-14,145.34
7086,8685,1,2024-10-29,82.63
7087,8686,3,2025-02-28,409.92
7088,8689,3,2025-02-11,392.92
7089,8690,1,2025-04-02,177.37
7090,8691,1,2022-05-06,899.43
7091,8692,1,2025-03-02,158.38
7092,8693,3,2024-06-11,1557.53
7093,8694,2,2024-01-30,919.03
7094,8696,3,2023-08-15,830.25
7095,8697,2,2023-08-10,103.03
7096,8701,2,2022-01-27,877.29
7097,8702,2,2024-03-31,662.52
7098,8703,2,2023-03-31,1125.7
7099,8704,1,2023-03-08,1238.93
7100,8706,2,2024-12-28,124.04
7101,8707,1,2025-05-29,97.91
7102,8709,1,2024-12-25,134.6
7103,8711,2,2025-05-14,548.64
7104,8712,1,2022-09-08,818.71
7105,8713,2,2024-07-27,400.51
7106,8714,3,2023-09-19,529.74
7107,8715,1,2022-04-11,1133.32
7108,8716,1,2025-06-21,1477.05
7109,8717,1,2022-11-22,489.31
7110,8718,2,2024-02-06,500.15
7111,8719,3,2024-05-14,378.4
7112,8720,2,2023-08-14,1249.3
7113,8721,2,2024-05-17,1387.59
7114,8722,2,2025-05-28,160.23
7115,8723,3,2024-10-11,144.27
7116,8724,2,2024-07-31,588.54
7117,8725,2,2022-12-15,1803.43
7118,8726,1,2023-06-03,162.44
7119,8727,1,2024-12-25,324.44
7120,8729,2,2025-01-09,946.57
7121,8730,2,2025-06-24,458.91
7122,8731,2,2024-09-17,645.0
7123,8732,2,2024-08-09,523.2
7124,8734,2,2025-02-09,628.02
7125,8735,3,2024-09-14,1036.87
7126,8736,3,2025-04-16,30.85
7127,8737,2,2025-05-26,403.32
7128,8738,2,2024-09-03,131.28
7129,8739,1,2025-06-24,612.0
7130,8740,2,2025-04-07,628.15
7131,8741,1,2025-06-23,141.95
7132,8742,3,2025-02-08,793.4
7133,8744,2,2025-06-24,671.24
7134,8745,2,2023-06-14,285.09
7135,8746,1,2025-03-27,551.12
7136,8747,3,2025-03-30,206.76
7137,8748,3,2025-05-08,176.49
7138,8749,2,2024-08-17,542.91
7139,8751,3,2023-09-20,236.57
7140,8752,2,2023-02-28,2345.68
7141,8753,2,2025-06-12,1181.82
7142,8754,2,2025-05-02,847.35
7143,8755,1,2022-07-14,944.1
7144,8756,2,2025-05-22,437.04
7145,8757,3,2025-05-24,1113.69
7146,8759,2,2024-10-11,1025.64
7147,8760,1,2025-06-20,258.12
7148,8761,1,2025-06-06,258.75
7149,8762,2,2025-02-22,1039.07
7150,8763,2,2024-05-01,108.69
7151,8765,1,2025-02-11,722.07
7152,8766,1,2023-10-27,680.35
7153,8767,3,2024-12-04,703.84
7154,8768,2,2025-02-04,500.84
7155,8769,3,2024-10-25,1202.72
7156,8770,3,2025-01-03,443.06
7157,8771,1,2024-10-04,758.45
7158,8773,2,2025-03-30,1158.49
7159,8774,1,2022-03-05,167.56
7160,8776,2,2022-11-30,203.7
7161,8777,2,2024-05-05,901.03
7162,8778,3,2025-01-26,1221.76
7163,8779,3,2023-10-16,222.42
7164,8780,2,2024-11-18,1099.65
7165,8782,1,2025-01-06,2040.18
7166,8783,3,2022-12-06,535.14
7167,8784,3,2025-05-28,452.85
7168,8785,2,2022-09-09,769.63
7169,8786,2,2025-04-27,943.53
7170,8787,3,2023-07-06,837.33
7171,8788,2,2025-04-11,442.92
7172,8789,2,2024-05-30,229.7
7173,8791,1,2024-09-05,676.68
7174,8792,2,2024-12-02,163.05
7175,8794,2,2025-04-02,479.49
7176,8796,3,2024-04-01,982.41
7177,8797,1,2024-09-30,481.38
7178,8798,3,2024-11-20,1284.8
7179,8799,2,2023-01-19,1048.55
7180,8800,1,2023-01-15,555.44
7181,8801,2,2025-04-03,797.7
7182,8802,3,2025-05-02,900.09
7183,8805,1,2024-02-28,385.4
7184,8806,3,2023-05-10,1063.47
7185,8807,1,2023-07-29,641.0
7186,8808,2,2025-04-29,1359.27
7187,8809,3,2025-06-24,121.28
7188,8810,3,2025-02-19,629.68
7189,8811,1,2025-01-06,1627.66
7190,8812,3,2025-05-10,122.7
7191,8813,3,2024-09-23,383.4
7192,8814,1,2024-04-21,272.7
7193,8815,2,2024-11-08,847.85
7194,8816,2,2025-06-15,2237.33
7195,8817,1,2023-10-05,392.19
7196,8818,2,2025-03-06,686.4
7197,8819,1,2025-06-20,147.48
7198,8821,1,2024-09-09,272.42
7199,8822,2,2024-05-24,510.85
7200,8823,2,2024-09-13,499.96
7201,8825,3,2025-05-08,342.48
7202,8829,1,2025-04-11,701.79
7203,8830,1,2024-11-03,1319.97
7204,8831,3,2024-11-22,1403.09
7205,8832,1,2023-03-22,1060.38
7206,8833,1,2024-08-18,319.26
7207,8834,2,2023-08-31,300.81
7208,8835,2,2024-10-16,643.62
7209,8836,2,2025-05-03,299.94
7210,8837,3,2024-12-06,509.79
7211,8838,1,2024-01-21,315.24
7212,8839,3,2024-09-18,81.15
7213,8840,2,2024-07-30,952.65
7214,8841,2,2025-04-03,1386.45
7215,8843,1,2025-06-20,852.47
7216,8844,3,2025-06-20,645.52
7217,8846,3,2024-08-26,266.16
7218,8847,2,2023-04-14,491.34
7219,8848,2,2024-11-12,89.5
7220,8849,1,2023-11-11,322.17
7221,8850,3,2023-06-22,441.86
7222,8851,1,2024-12-14,127.0
7223,8852,1,2023-10-11,1026.11
7224,8854,3,2023-09-19,162.25
7225,8855,1,2023-06-05,330.78
7226,8856,1,2024-05-14,620.82
7227,8857,2,2023-02-04,30.46
7228,8858,3,2024-12-24,283.33
7229,8859,2,2024-11-03,674.6
7230,8860,3,2024-05-19,431.9
7231,8861,2,2024-02-20,1367.11
7232,8862,1,2024-05-12,773.25
7233,8863,3,2024-04-17,614.12
7234,8864,3,2024-08-19,716.14
7235,8865,2,2023-02-18,466.6
7236,8866,1,2024-08-13,687.23
7237,8867,3,2024-10-19,446.73
7238,8868,2,2023-07-23,59.85
7239,8869,3,2024-07-23,963.16
7240,8870,3,2024-10-02,599.2
7241,8871,1,2025-06-05,808.48
7242,8872,3,2023-02-01,1073.06
7243,8873,2,2024-09-23,1741.29
7244,8875,1,2023-08-12,188.38
7245,8877,1,2024-06-04,159.64
7246,8879,3,2025-05-06,372.92
7247,8880,1,2025-05-27,149.34
7248,8881,1,2023-08-28,278.11
7249,8883,2,2024-11-23,213.84
7250,8884,2,2024-06-25,707.61
7251,8885,3,2022-02-16,832.77
7252,8887,1,2022-06-26,1608.41
7253,8888,3,2025-02-06,191.8
7254,8889,2,2022-12-26,257.64
7255,8890,1,2025-05-04,161.6
7256,8891,2,2024-07-12,159.68
7257,8892,1,2024-03-26,1583.84
7258,8893,1,2023-12-27,935.25
7259,8894,1,2024-05-17,355.84
7260,8895,1,2025-04-01,852.74
7261,8896,1,2024-04-08,628.11
7262,8897,1,2025-06-18,218.32
7263,8898,1,2024-04-04,176.45
7264,8899,3,2025-03-08,1700.88
7265,8901,3,2024-10-26,510.76
7266,8902,1,2024-01-15,126.24
7267,8903,2,2024-07-25,353.04
7268,8904,3,2023-07-18,181.98
7269,8905,2,2024-11-09,214.95
7270,8906,3,2025-02-13,149.59
7271,8907,3,2024-05-09,183.56
7272,8908,2,2025-02-23,364.52
7273,8909,1,2024-05-02,777.23
7274,8910,1,2023-10-19,143.75
7275,8911,1,2025-01-23,254.94
7276,8912,1,2025-04-18,527.59
7277,8913,1,2025-06-24,273.64
7278,8914,2,2023-10-23,209.34
7279,8915,3,2025-05-24,518.54
7280,8916,1,2022-09-27,731.3
7281,8917,1,2024-01-01,728.29
7282,8918,3,2025-03-10,1527.9
7283,8919,2,2025-01-26,640.74
7284,8920,1,2024-08-09,681.77
7285,8922,2,2024-02-18,145.1
7286,8923,3,2024-01-25,1265.09
7287,8924,2,2024-06-24,446.92
7288,8925,2,2022-09-14,374.91
7289,8926,2,2023-06-13,631.71
7290,8927,2,2024-06-09,720.42
7291,8928,1,2025-03-13,982.79
7292,8929,2,2025-06-25,2015.77
7293,8930,2,2024-03-14,535.91
7294,8932,3,2025-06-25,1086.92
7295,8933,3,2025-06-13,1154.34
7296,8934,2,2022-02-17,429.52
7297,8935,2,2025-02-10,335.5
7298,8936,1,2024-09-15,276.6
7299,8937,1,2024-06-27,1769.84
7300,8939,3,2025-03-01,234.12
7301,8940,3,2024-11-07,1044.74
7302,8941,1,2023-03-23,1312.01
7303,8942,3,2025-04-24,61.35
7304,8943,2,2023-01-07,173.35
7305,8944,2,2024-03-23,402.8
7306,8945,1,2025-06-13,54.64
7307,8946,1,2025-06-12,309.15
7308,8947,1,2023-12-16,61.84
7309,8948,2,2023-05-24,181.6
7310,8949,2,2025-05-08,682.2
7311,8950,3,2024-12-25,565.52
7312,8951,2,2025-05-16,484.72
7313,8952,2,2022-12-04,344.86
7314,8953,3,2023-12-04,432.52
7315,8954,2,2023-05-20,1424.64
7316,8956,2,2024-05-18,1102.01
7317,8957,3,2025-02-13,394.16
7318,8958,2,2025-06-23,1081.14
7319,8959,1,2024-12-28,31.95
7320,8960,1,2023-11-29,526.2
7321,8961,1,2023-07-14,340.65
7322,8963,3,2025-05-03,656.68
7323,8964,1,2023-02-19,884.28
7324,8965,3,2023-09-29,1480.16
7325,8966,3,2024-09-27,1683.0
7326,8967,1,2024-07-29,298.94
7327,8968,3,2024-05-08,1055.13
7328,8970,1,2024-03-08,475.02
7329,8971,1,2024-04-04,135.32
7330,8972,3,2025-02-27,73.33
7331,8973,2,2024-06-08,930.06
7332,8974,3,2025-06-11,564.29
7333,8975,1,2024-01-07,505.11
7334,8977,2,2025-03-13,224.37
7335,8978,1,2025-01-23,606.03
7336,8980,3,2022-11-18,470.68
7337,8981,3,2025-04-27,1010.2
7338,8982,1,2023-07-25,156.1
7339,8983,3,2024-07-08,141.69
7340,8984,3,2024-03-26,222.26
7341,8985,2,2021-11-09,2337.21
7342,8986,2,2024-07-13,150.01
7343,8987,2,2025-05-04,686.25
7344,8988,1,2024-09-23,69.36
7345,8989,1,2025-03-05,573.72
7346,8990,2,2021-10-20,1129.77
7347,8991,1,2024-05-15,1332.54
7348,8992,1,2024-10-04,725.35
7349,8993,2,2024-04-28,187.32
7350,8994,3,2025-06-15,56.07
7351,8995,2,2024-09-27,353.05
7352,8996,1,2023-03-30,560.72
7353,8997,2,2025-04-18,943.5
7354,8998,3,2024-08-06,1820.95
7355,9000,2,2025-03-23,612.62
7356,9002,3,2024-04-03,501.39
7357,9004,2,2023-03-28,191.32
7358,9006,1,2025-03-08,738.87
7359,9007,3,2024-10-12,48.81
7360,9008,3,2023-09-21,945.22
7361,9009,3,2023-12-26,658.6
7362,9011,3,2025-06-13,877.38
7363,9013,2,2023-10-09,652.14
7364,9014,2,2023-08-22,263.95
7365,9015,3,2022-10-23,448.92
7366,9016,3,2022-11-15,1134.03
7367,9017,3,2023-12-28,83.63
7368,9018,3,2023-11-12,1668.79
7369,9019,2,2025-05-12,1126.88
7370,9020,2,2024-10-21,2423.75
7371,9021,1,2024-11-14,784.75
7372,9022,3,2025-02-23,498.54
7373,9023,1,2023-10-03,1167.21
7374,9024,2,2025-05-23,1445.73
7375,9025,1,2025-02-23,849.76
7376,9027,2,2023-03-16,76.8
7377,9028,1,2023-01-31,114.9
7378,9029,1,2023-02-19,358.6
7379,9030,2,2025-03-05,601.68
7380,9031,1,2023-12-15,820.34
7381,9033,1,2023-06-22,392.16
7382,9034,1,2025-04-10,501.56
7383,9035,2,2025-03-23,105.52
7384,9036,2,2022-04-18,1804.15
7385,9037,3,2024-06-30,1270.44
7386,9038,3,2025-06-13,387.2
7387,9039,3,2025-06-04,628.5
7388,9040,3,2025-01-30,447.93
7389,9041,1,2024-09-27,1257.56
7390,9042,3,2024-12-29,233.85
7391,9043,3,2023-12-24,572.29
7392,9044,1,2025-06-11,122.38
7393,9045,1,2025-06-01,179.12
7394,9046,1,2025-01-23,1249.38
7395,9049,3,2024-03-13,527.98
7396,9050,2,2025-03-09,1474.0
7397,9051,3,2024-07-11,900.4
7398,9053,1,2024-04-23,304.92
7399,9054,1,2025-03-17,135.49
7400,9055,1,2023-03-07,1035.2
7401,9056,2,2025-03-25,513.08
7402,9057,2,2021-10-03,1997.43
7403,9059,1,2025-03-17,132.56
7404,9060,1,2024-07-24,423.85
7405,9061,1,2024-12-27,588.28
7406,9062,3,2024-05-14,509.45
7407,9063,1,2024-08-12,188.97
7408,9064,1,2025-05-29,497.01
7409,9065,1,2024-06-13,1644.26
7410,9067,2,2022-12-01,275.94
7411,9068,1,2025-01-19,529.94
7412,9069,1,2024-01-26,768.14
7413,9070,3,2024-12-06,336.85
7414,9071,1,2025-02-14,281.44
7415,9072,3,2023-04-24,619.88
7416,9073,2,2023-05-21,66.96
7417,9074,3,2024-11-25,142.6
7418,9076,2,2024-08-31,1149.33
7419,9077,3,2025-03-24,195.3
7420,9078,3,2025-05-20,1186.56
7421,9079,3,2025-04-10,805.34
7422,9080,2,2024-06-26,530.56
7423,9081,1,2024-07-26,945.69
7424,9082,1,2025-06-03,127.46
7425,9083,3,2025-05-17,300.1
7426,9084,2,2024-03-02,83.74
7427,9086,2,2024-01-10,393.48
7428,9087,1,2025-06-09,584.41
7429,9088,1,2024-09-21,811.54
7430,9089,2,2025-02-22,549.7
7431,9090,2,2024-07-15,286.1
7432,9091,1,2023-02-24,986.94
7433,9092,2,2024-09-29,1505.69
7434,9093,3,2023-10-22,555.02
7435,9094,1,2025-03-16,27.42
7436,9095,3,2025-04-24,382.19
7437,9096,2,2024-10-08,276.26
7438,9097,1,2024-07-03,41.06
7439,9098,3,2025-03-26,556.13
7440,9099,3,2025-05-25,579.12
7441,9100,1,2023-12-09,237.14
7442,9102,1,2022-08-18,119.7
7443,9103,3,2023-09-15,40.38
7444,9104,2,2022-12-28,463.05
7445,9106,1,2025-04-24,230.05
7446,9107,2,2025-03-31,724.43
7447,9108,3,2025-06-12,819.59
7448,9109,1,2025-05-15,626.61
7449,9110,1,2023-11-19,1065.88
7450,9111,3,2025-06-15,315.84
7451,9112,1,2022-03-22,964.04
7452,9114,3,2023-04-16,1288.7
7453,9115,1,2022-03-02,305.35
7454,9116,2,2025-06-11,1214.9
7455,9117,2,2025-05-13,174.02
7456,9118,3,2023-07-01,357.06
7457,9119,1,2025-06-14,605.62
7458,9121,2,2024-08-26,148.74
7459,9122,3,2022-12-17,166.77
7460,9123,2,2025-01-05,164.2
7461,9124,1,2023-09-17,1214.25
7462,9126,1,2023-01-01,186.56
7463,9127,2,2025-03-28,850.83
7464,9128,3,2024-02-05,1102.26
7465,9129,1,2024-12-03,562.8
7466,9131,3,2024-09-10,751.4
7467,9132,1,2024-12-03,118.94
7468,9133,3,2025-03-14,215.8
7469,9134,3,2025-03-22,216.08
7470,9135,1,2024-03-27,447.53
7471,9136,2,2024-09-12,543.9
7472,9137,3,2022-05-12,177.86
7473,9138,1,2024-12-31,542.4
7474,9139,3,2025-06-07,559.17
7475,9141,1,2023-03-27,1317.31
7476,9144,3,2024-12-26,1386.19
7477,9145,3,2025-05-31,165.18
7478,9146,2,2024-05-24,101.7
7479,9147,3,2025-06-14,504.66
7480,9148,2,2025-05-01,798.12
7481,9149,3,2023-07-12,183.12
7482,9150,3,2025-03-29,152.32
7483,9151,2,2024-11-05,431.14
7484,9153,3,2024-08-23,1053.25
7485,9154,1,2025-05-08,481.1
7486,9155,3,2025-04-27,123.02
7487,9156,3,2023-08-05,74.68
7488,9158,1,2023-12-19,147.12
7489,9159,2,2024-11-28,865.51
7490,9161,1,2025-06-22,522.04
7491,9162,2,2023-03-26,294.28
7492,9163,2,2024-11-09,1698.18
7493,9164,1,2025-04-12,571.81
7494,9165,1,2024-12-19,112.83
7495,9167,2,2025-04-21,186.32
7496,9170,1,2025-04-02,401.97
7497,9173,3,2025-05-08,1681.94
7498,9174,2,2024-12-20,592.05
7499,9175,3,2024-12-13,166.3
7500,9177,3,2023-08-28,96.44
7501,9181,2,2024-06-10,1165.94
7502,9182,3,2024-10-26,559.2
7503,9183,3,2023-04-09,55.07
7504,9184,2,2024-03-26,222.34
7505,9185,2,2025-02-11,167.46
7506,9186,2,2024-10-08,410.16
7507,9187,3,2025-02-15,618.4
7508,9188,3,2024-02-22,97.17
7509,9189,3,2024-01-17,611.96
7510,9190,3,2025-05-08,407.64
7511,9191,2,2025-05-27,1092.17
7512,9192,1,2025-06-04,682.59
7513,9193,2,2024-03-15,427.45
7514,9194,1,2023-10-05,209.74
7515,9195,1,2024-08-09,920.62
7516,9197,2,2023-05-16,429.6
7517,9199,2,2021-12-02,1122.15
7518,9200,3,2024-10-13,420.66
7519,9201,2,2025-06-18,551.99
7520,9202,1,2024-08-19,60.84
7521,9203,2,2023-09-13,401.68
7522,9204,3,2025-01-30,503.57
7523,9205,3,2024-11-15,151.44
7524,9206,1,2025-01-03,82.51
7525,9207,2,2024-06-01,146.6
7526,9209,1,2025-05-22,1065.43
7527,9210,2,2022-09-20,797.75
7528,9211,2,2023-03-11,85.32
7529,9212,3,2025-01-11,373.14
7530,9214,2,2025-02-11,1115.53
7531,9216,1,2024-10-20,228.1
7532,9217,1,2023-12-30,291.36
7533,9218,1,2025-03-17,262.82
7534,9219,3,2023-01-19,69.18
7535,9220,1,2024-05-26,1120.21
7536,9221,2,2025-05-05,389.56
7537,9222,1,2024-05-31,233.08
7538,9223,3,2024-12-21,98.55
7539,9225,1,2025-06-10,341.5
7540,9226,2,2023-05-13,626.25
7541,9227,2,2024-08-05,697.05
7542,9228,3,2024-02-27,987.01
7543,9229,3,2024-12-26,985.45
7544,9230,2,2023-12-06,374.3
7545,9232,1,2024-11-10,960.17
7546,9233,2,2025-02-27,145.52
7547,9234,3,2024-07-13,174.02
7548,9235,3,2024-04-16,239.56
7549,9237,1,2023-03-14,743.02
7550,9238,2,2025-01-13,164.75
7551,9239,3,2022-09-07,876.55
7552,9240,1,2025-06-18,142.1
7553,9241,1,2023-09-06,472.86
7554,9242,1,2022-09-01,682.93
7555,9243,1,2023-03-23,819.98
7556,9244,3,2025-06-11,104.23
7557,9245,2,2025-04-11,203.0
7558,9246,3,2025-06-02,49.91
7559,9247,3,2024-05-18,419.99
7560,9248,2,2023-09-24,363.92
7561,9250,3,2025-02-24,121.0
7562,9252,1,2025-06-19,559.1
7563,9253,2,2024-11-27,252.27
7564,9254,3,2024-06-03,334.37
7565,9255,1,2023-12-09,494.25
7566,9256,1,2023-12-26,248.34
7567,9258,2,2024-10-03,1643.9
7568,9259,3,2022-09-09,391.96
7569,9260,3,2025-05-13,452.24
7570,9262,3,2023-11-04,202.91
7571,9263,3,2025-04-15,689.5
7572,9264,3,2023-07-30,570.27
7573,9265,1,2024-04-01,108.84
7574,9266,2,2024-07-14,308.32
7575,9267,1,2025-01-01,744.64
7576,9269,2,2025-01-09,62.1
7577,9272,2,2023-12-09,1086.17
7578,9273,3,2025-06-25,737.71
7579,9274,3,2024-12-28,835.23
7580,9275,3,2025-04-14,762.82
7581,9277,1,2023-12-06,273.33
7582,9279,3,2025-02-20,744.6
7583,9280,3,2022-09-07,515.58
7584,9281,2,2024-01-01,781.57
7585,9282,3,2024-03-06,948.64
7586,9283,1,2025-03-08,209.96
7587,9284,3,2025-02-03,1424.08
7588,9285,1,2023-05-28,48.82
7589,9286,1,2024-08-05,636.45
7590,9287,1,2024-10-28,709.7
7591,9288,3,2024-11-20,1503.49
7592,9289,3,2024-01-29,305.64
7593,9290,1,2025-05-30,316.95
7594,9291,2,2023-10-24,1040.54
7595,9292,3,2024-04-12,119.24
7596,9293,2,2025-04-13,1359.79
7597,9294,2,2022-11-25,1601.35
7598,9295,1,2024-08-07,1836.01
7599,9296,1,2024-08-05,216.08
7600,9298,2,2025-01-26,137.89
7601,9299,1,2024-11-15,331.49
7602,9300,2,2024-06-20,232.98
7603,9301,1,2023-07-05,206.76
7604,9302,1,2022-05-16,150.79
7605,9303,3,2025-01-28,168.5
7606,9304,1,2025-05-03,150.3
7607,9305,2,2025-05-02,536.12
7608,9306,2,2025-04-10,585.9
7609,9307,2,2023-05-19,960.3
7610,9308,1,2024-09-15,500.43
7611,9309,1,2025-06-25,2460.95
7612,9310,1,2024-03-05,551.19
7613,9311,1,2025-05-21,1177.98
7614,9312,3,2024-04-06,479.4
7615,9313,2,2024-11-06,872.43
7616,9314,1,2025-03-21,1024.59
7617,9315,2,2024-06-10,432.4
7618,9316,1,2024-07-01,585.47
7619,9317,1,2024-11-20,571.06
7620,9319,2,2024-06-03,201.94
7621,9320,2,2023-04-19,785.2
7622,9321,3,2025-04-17,922.67
7623,9322,1,2024-02-28,129.02
7624,9323,2,2025-04-19,516.84
7625,9324,2,2022-08-03,202.77
7626,9326,2,2023-12-21,189.7
7627,9327,2,2023-09-01,1314.69
7628,9330,1,2024-09-03,673.5
7629,9331,1,2025-04-22,196.68
7630,9334,1,2023-02-11,1322.19
7631,9335,3,2023-11-18,875.25
7632,9336,2,2023-06-07,198.6
7633,9338,3,2023-07-24,292.5
7634,9339,3,2023-12-09,398.6
7635,9340,2,2025-04-01,537.09
7636,9341,3,2022-10-10,348.76
7637,9342,1,2023-10-16,598.29
7638,9343,3,2023-12-06,661.53
7639,9344,3,2025-02-19,539.64
7640,9345,2,2025-05-13,1573.56
7641,9346,2,2024-09-24,363.65
7642,9347,2,2025-06-14,185.25
7643,9348,1,2023-12-07,211.86
7644,9349,1,2025-03-21,387.04
7645,9350,2,2025-03-26,524.91
7646,9351,2,2025-05-25,843.98
7647,9352,3,2024-06-06,975.22
7648,9353,1,2025-04-24,339.56
7649,9354,1,2025-06-25,732.14
7650,9355,3,2025-06-04,1623.18
7651,9356,1,2024-09-25,471.95
7652,9358,1,2024-02-28,54.96
7653,9359,2,2025-03-11,144.92
7654,9360,3,2025-02-24,172.62
