cod_pedido,cod_cliente,data_pedido,status
7536,720,2025-05-13,Pago
7537,19826,2024-12-28,Cancelado
7538,14702,2022-07-21,Pendente
7539,22560,2023-03-22,Cancelado
7540,1207,2023-10-19,Pago
7541,1773,2025-03-19,Pendente
7542,1110,2022-01-25,Pago
7543,21909,2023-12-14,Cancelado
7544,326,2022-04-10,Pendente
7545,19367,2024-08-30,Pendente
7546,13199,2022-06-10,Pendente
7547,4607,2021-11-27,Pago
7548,194,2022-06-05,Cancelado
7549,8581,2025-05-16,Pago
7550,23973,2023-06-13,Cancelado
7551,9752,2023-11-05,Cancelado
7552,17990,2022-11-22,Pago
7553,20875,2024-08-31,Pago
7554,14723,2023-05-07,Pendente
7555,6035,2023-10-05,Pago
7556,5985,2023-07-12,Pago
7557,3837,2023-11-17,Pendente
7558,9820,2021-12-15,Pago
7559,23782,2025-02-12,Pago
7560,5516,2022-12-13,Cancelado
7561,15967,2025-02-04,Cancelado
7562,10011,2023-02-24,Pago
7563,17042,2023-12-08,Pago
7564,16179,2024-07-11,Cancelado
7565,22493,2022-08-18,Pago
7566,6503,2022-03-05,Cancelado
7567,16760,2021-10-21,Pago
7568,12424,2021-12-20,Pendente
7569,20429,2021-12-05,Cancelado
7570,4094,2022-02-02,Pendente
7571,5892,2024-11-14,Pendente
7572,2192,2023-03-12,Cancelado
7573,16012,2023-07-10,Cancelado
7574,19119,2022-09-14,Pago
7575,837,2025-01-09,Cancelado
7576,1478,2022-01-12,Pago
7577,11900,2023-12-01,Pago
7578,11147,2022-03-09,Pago
7579,10669,2023-01-04,Cancelado
7580,2016,2021-10-27,Pago
7581,2522,2023-01-25,Pendente
7582,13774,2022-01-28,Cancelado
7583,12172,2021-07-01,Cancelado
7584,440,2022-12-15,Pago
7585,9804,2023-11-08,Pendente
7586,4317,2023-05-18,Cancelado
7587,19570,2023-08-20,Pendente
7588,10446,2024-06-29,Pendente
7589,6331,2024-04-13,Pendente
7590,18177,2025-04-09,Pago
7591,11811,2023-03-25,Pago
7592,17923,2023-08-09,Pago
7593,13900,2022-07-06,Pago
7594,9915,2023-12-09,Cancelado
7595,10614,2024-07-16,Pago
7596,2119,2025-02-07,Pago
7597,21738,2024-11-28,Pago
7598,3622,2023-06-29,Pago
7599,21042,2024-11-17,Cancelado
7600,17842,2025-04-24,Pago
7601,7169,2024-01-04,Cancelado
7602,3388,2022-04-26,Pendente
7603,5419,2024-09-22,Pago
7604,13746,2021-12-01,Cancelado
7605,5081,2022-08-03,Pendente
7606,5250,2024-01-20,Cancelado
7607,17955,2021-09-01,Cancelado
7608,4508,2024-03-31,Pendente
7609,4459,2023-05-29,Pago
7610,4881,2022-01-03,Pago
7611,5796,2024-02-12,Pago
7612,10725,2022-06-26,Pago
7613,12277,2022-05-20,Pendente
7614,24731,2023-06-12,Cancelado
7615,16512,2023-04-10,Cancelado
7616,1147,2023-06-21,Pendente
7617,20315,2022-03-24,Pago
7618,22062,2024-12-03,Pago
7619,8392,2024-02-01,Pago
7620,15650,2021-08-02,Pendente
7621,1677,2022-03-13,Pago
7622,9652,2022-12-09,Pago
7623,14158,2024-08-04,Cancelado
7624,6237,2025-03-26,Cancelado
7625,23357,2023-11-30,Pago
7626,19500,2023-05-16,Cancelado
7627,1386,2024-05-28,Pendente
7628,9006,2024-02-03,Pendente
7629,11952,2024-05-11,Cancelado
7630,3520,2023-03-31,Cancelado
7631,7449,2022-06-30,Cancelado
7632,17811,2024-12-13,Pendente
7633,2439,2024-09-23,Cancelado
7634,20448,2025-03-22,Pago
7635,15211,2024-04-19,Cancelado
7636,23884,2025-04-22,Pago
7637,16724,2024-08-24,Pago
7638,12343,2022-04-25,Pendente
7639,14203,2023-04-30,Pago
7640,21907,2025-02-03,Pendente
7641,24940,2024-08-09,Cancelado
7642,10219,2022-01-22,Pago
7643,17449,2022-10-10,Cancelado
7644,23943,2021-09-22,Cancelado
7645,19165,2022-07-24,Cancelado
7646,3351,2024-01-26,Cancelado
7647,11609,2025-02-04,Pendente
7648,8764,2023-06-30,Pago
7649,8360,2021-09-15,Cancelado
7650,3716,2021-10-03,Cancelado
7651,4849,2023-01-13,Pendente
7652,949,2022-07-31,Cancelado
7653,7150,2023-04-28,Cancelado
7654,20418,2022-06-22,Pendente
7655,14659,2023-03-01,Pendente
7656,4199,2024-01-02,Cancelado
7657,2234,2023-03-23,Pendente
7658,4217,2024-09-10,Pago
7659,7612,2023-05-07,Pendente
7660,2001,2021-09-28,Pendente
7661,18602,2023-11-08,Pendente
7662,6918,2023-03-09,Cancelado
7663,12983,2022-12-01,Pago
7664,13379,2024-05-06,Cancelado
7665,1668,2022-01-07,Cancelado
7666,21470,2022-01-10,Pago
7667,20893,2023-09-27,Cancelado
7668,7974,2023-10-02,Pendente
7669,8377,2022-02-14,Pendente
7670,7915,2024-11-24,Pendente
7671,24173,2022-05-01,Cancelado
7672,10903,2024-01-30,Pendente
7673,18404,2024-07-10,Cancelado
7674,9086,2022-07-13,Cancelado
7675,6763,2023-03-30,Cancelado
7676,2919,2024-08-07,Pago
7677,100,2021-11-01,Pendente
7678,18177,2023-11-17,Cancelado
7679,20265,2022-09-23,Pendente
7680,7328,2025-03-14,Cancelado
7681,23115,2022-06-28,Pago
7682,9298,2022-11-02,Cancelado
7683,19925,2022-03-27,Pago
7684,8830,2023-03-29,Pendente
7685,22448,2024-11-20,Pago
7686,4079,2022-05-12,Pendente
7687,19496,2024-10-15,Pago
7688,791,2024-08-01,Pendente
7689,11817,2022-06-18,Cancelado
7690,20537,2025-01-05,Cancelado
7691,12464,2024-06-20,Cancelado
7692,18152,2024-01-21,Pendente
7693,16753,2022-12-27,Pendente
7694,5986,2023-12-12,Pendente
7695,12632,2023-11-24,Pago
7696,822,2025-01-14,Pago
7697,9100,2024-09-26,Pendente
7698,19196,2024-10-01,Cancelado
7699,17248,2023-02-17,Cancelado
7700,10593,2021-10-27,Cancelado
7701,7868,2024-01-25,Cancelado
7702,23550,2023-02-18,Pago
7703,24663,2023-06-02,Pago
7704,13166,2022-08-25,Pago
7705,6460,2025-01-10,Pendente
7706,20512,2023-07-07,Cancelado
7707,23154,2021-10-29,Cancelado
7708,21187,2021-10-02,Pendente
7709,2251,2021-09-26,Pago
7710,12418,2024-12-28,Pendente
7711,4886,2022-10-02,Pago
7712,9716,2022-08-19,Pago
7713,19576,2025-06-25,Pago
7714,12078,2025-01-23,Cancelado
7715,19292,2024-04-24,Cancelado
7716,16807,2024-05-18,Pago
7717,8245,2022-09-04,Pago
7718,12686,2022-03-04,Cancelado
7719,15089,2022-06-28,Cancelado
7720,9145,2022-09-24,Pago
7721,16452,2024-06-20,Cancelado
7722,14079,2024-05-23,Pago
7723,5242,2023-10-04,Cancelado
7724,13140,2025-06-05,Pendente
7725,3026,2023-05-14,Pago
7726,9832,2024-05-16,Pendente
7727,14336,2021-11-24,Pago
7728,20978,2024-08-27,Pago
7729,14076,2024-02-06,Pendente
7730,2118,2022-09-19,Pago
7731,7219,2022-09-14,Cancelado
7732,17004,2023-06-08,Pago
7733,11397,2022-02-22,Pendente
7734,10470,2022-12-28,Pendente
7735,23251,2024-06-29,Pendente
7736,23907,2022-10-24,Pago
7737,7465,2025-05-28,Cancelado
7738,20757,2025-03-13,Cancelado
7739,5530,2021-11-13,Pendente
7740,752,2023-10-05,Pago
7741,3418,2021-11-01,Pendente
7742,5459,2024-05-28,Cancelado
7743,15735,2024-04-25,Pendente
7744,23270,2025-04-16,Pago
7745,7915,2024-05-13,Pendente
7746,5467,2024-03-24,Pendente
7747,3922,2021-11-24,Pago
7748,2601,2021-08-06,Pendente
7749,16383,2021-07-20,Cancelado
7750,6602,2025-05-14,Pago
7751,5824,2022-09-21,Cancelado
7752,15713,2025-01-06,Pendente
7753,13495,2022-12-26,Cancelado
7754,19874,2025-02-24,Pendente
7755,22893,2022-09-16,Pago
7756,4292,2024-06-28,Pendente
7757,16374,2024-07-12,Pago
7758,8599,2024-04-27,Cancelado
7759,334,2021-10-19,Pago
7760,16586,2022-05-18,Pago
7761,10348,2022-03-05,Pendente
7762,1190,2023-01-01,Cancelado
7763,18295,2023-05-22,Pendente
7764,24448,2022-08-05,Cancelado
7765,13868,2024-01-01,Cancelado
7766,6843,2025-01-25,Pago
7767,2389,2025-01-12,Pago
7768,5151,2024-07-15,Pendente
7769,19869,2025-01-25,Pago
7770,3394,2023-03-23,Pago
7771,3262,2025-02-06,Pago
7772,12462,2024-04-16,Pago
7773,11518,2023-01-10,Pendente
7774,7742,2025-03-13,Cancelado
7775,14194,2023-05-21,Pendente
7776,12740,2022-05-16,Cancelado
7777,14922,2024-08-13,Pendente
7778,18514,2023-09-11,Pago
7779,12823,2025-06-11,Pendente
7780,22286,2022-05-30,Pago
7781,8862,2025-06-12,Cancelado
7782,7972,2021-09-01,Cancelado
7783,22263,2024-04-16,Pago
7784,13511,2024-01-14,Pago
7785,22204,2025-04-11,Cancelado
7786,17657,2022-11-23,Cancelado
7787,20622,2023-07-08,Pendente
7788,10246,2025-06-22,Cancelado
7789,1182,2024-10-15,Pago
7790,22378,2023-01-05,Cancelado
7791,14729,2021-10-06,Pendente
7792,19049,2025-02-16,Pago
7793,3540,2023-02-17,Cancelado
7794,6655,2024-08-11,Pendente
7795,24518,2024-06-30,Pago
7796,16096,2022-02-21,Pago
7797,15091,2024-08-07,Cancelado
7798,3917,2024-10-27,Cancelado
7799,13299,2025-05-06,Cancelado
7800,19933,2023-08-21,Cancelado
7801,8191,2022-12-12,Pago
7802,22104,2022-05-17,Pago
7803,13485,2023-04-18,Cancelado
7804,16627,2021-09-05,Cancelado
7805,2887,2022-05-28,Pendente
7806,14448,2022-09-25,Cancelado
7807,7557,2021-11-27,Pago
7808,22005,2024-11-24,Pago
7809,15708,2022-01-02,Pago
7810,8834,2024-01-08,Pago
7811,12736,2023-03-09,Pendente
7812,9661,2022-02-04,Cancelado
7813,5033,2023-02-15,Pago
7814,1383,2023-02-20,Pago
7815,18759,2022-10-15,Pago
7816,22718,2022-11-12,Pago
7817,15186,2021-08-25,Cancelado
7818,6225,2022-11-14,Cancelado
7819,17522,2024-08-11,Pago
7820,19795,2024-05-11,Cancelado
7821,15168,2025-06-09,Pago
7822,1191,2024-01-14,Cancelado
7823,2572,2022-09-26,Pendente
7824,2516,2023-02-18,Cancelado
7825,14904,2022-11-05,Pago
7826,19901,2022-08-14,Cancelado
7827,19103,2025-03-05,Pendente
7828,5702,2023-05-01,Pago
7829,1512,2023-02-04,Pago
7830,16515,2022-08-04,Pendente
7831,6438,2023-03-23,Pago
7832,20181,2024-02-01,Pendente
7833,6126,2024-05-23,Cancelado
7834,20287,2023-01-24,Cancelado
7835,23288,2023-03-19,Pendente
7836,18097,2022-07-21,Cancelado
7837,19937,2021-11-24,Pago
7838,22057,2022-10-06,Cancelado
7839,437,2023-11-09,Pago
7840,22716,2022-05-23,Cancelado
7841,12373,2024-10-22,Pago
7842,6337,2024-05-18,Pago
7843,5685,2022-04-30,Pendente
7844,4295,2024-12-27,Pendente
7845,22351,2024-12-02,Pendente
7846,2435,2022-08-03,Pago
7847,9340,2021-10-09,Pago
7848,2386,2022-08-29,Pendente
7849,19146,2021-10-02,Pago
7850,5625,2022-06-01,Cancelado
7851,15923,2023-12-28,Pago
7852,4706,2022-02-16,Cancelado
7853,24360,2022-04-28,Pendente
7854,10082,2023-03-31,Pendente
7855,6276,2021-09-05,Pendente
7856,5258,2025-06-16,Cancelado
7857,6555,2025-06-10,Pendente
7858,11318,2024-09-18,Pendente
7859,5826,2023-09-02,Pago
7860,1283,2025-05-09,Pago
7861,11684,2024-05-10,Pago
7862,21791,2025-01-05,Pago
7863,14524,2024-03-18,Pago
7864,19157,2025-01-14,Cancelado
7865,15325,2025-04-03,Pendente
7866,20970,2024-11-23,Pago
7867,20814,2024-10-17,Pago
7868,21705,2022-07-12,Pago
7869,24485,2023-01-14,Pendente
7870,22707,2024-12-12,Pago
7871,10803,2024-05-19,Pendente
7872,13467,2021-11-17,Pendente
7873,6630,2023-05-20,Pendente
7874,4311,2024-10-18,Cancelado
7875,23774,2025-02-28,Pago
7876,14201,2021-08-16,Pago
7877,2559,2023-11-01,Pago
7878,13636,2025-05-24,Pendente
7879,3768,2023-06-18,Cancelado
7880,14392,2021-11-18,Cancelado
7881,23860,2022-02-21,Pago
7882,15058,2021-11-26,Pago
7883,23922,2023-06-08,Pago
7884,21619,2021-07-31,Pago
7885,24998,2021-12-12,Pendente
7886,21348,2024-04-08,Pendente
7887,10190,2022-05-25,Pendente
7888,4465,2025-05-31,Cancelado
7889,420,2024-01-08,Pago
7890,10835,2024-06-05,Pendente
7891,5075,2024-11-02,Pendente
7892,7997,2025-06-21,Cancelado
7893,11639,2022-05-04,Pendente
7894,2552,2024-11-30,Pendente
7895,21848,2022-04-14,Pendente
7896,325,2023-07-28,Pago
7897,13308,2024-02-05,Pago
7898,21716,2023-06-29,Pago
7899,3940,2023-02-19,Cancelado
7900,23640,2024-10-15,Pendente
7901,17487,2022-11-24,Cancelado
7902,13502,2022-11-07,Cancelado
7903,8475,2022-04-03,Cancelado
7904,11446,2022-01-23,Pago
7905,4891,2023-11-17,Pago
7906,5333,2024-06-12,Pago
7907,12559,2022-12-13,Cancelado
7908,19324,2024-03-03,Cancelado
7909,7038,2024-09-15,Pago
7910,17676,2022-11-04,Pago
7911,9964,2025-06-07,Cancelado
7912,11719,2024-12-28,Pago
7913,18702,2023-10-31,Cancelado
7914,22682,2023-01-21,Pago
7915,18324,2022-06-11,Cancelado
7916,20523,2025-06-12,Pago
7917,11533,2023-06-27,Pendente
7918,8704,2024-01-28,Pago
7919,22992,2025-01-24,Cancelado
7920,9436,2025-04-14,Cancelado
7921,7141,2023-11-17,Pago
7922,22758,2023-03-11,Cancelado
7923,10909,2023-11-04,Pago
7924,14643,2023-11-06,Cancelado
7925,16086,2024-10-17,Cancelado
7926,21378,2023-09-27,Pago
7927,13157,2025-06-16,Pago
7928,4546,2022-11-02,Cancelado
7929,986,2024-06-04,Pago
7930,14020,2023-12-17,Pendente
7931,21473,2022-07-10,Pago
7932,22236,2024-09-07,Cancelado
7933,10363,2022-02-24,Pago
7934,7548,2022-09-23,Cancelado
7935,7334,2023-08-03,Pendente
7936,21070,2022-04-07,Pago
7937,10376,2024-11-13,Pendente
7938,22108,2022-03-24,Pago
7939,6028,2023-02-15,Cancelado
7940,1636,2025-02-11,Pendente
7941,19823,2024-08-22,Pago
7942,13077,2024-05-24,Pendente
7943,9268,2024-02-23,Pendente
7944,21215,2024-07-08,Cancelado
7945,23442,2023-02-04,Pago
7946,3486,2023-10-31,Pendente
7947,17688,2021-10-17,Pago
7948,255,2022-11-27,Pendente
7949,3523,2024-01-07,Pago
7950,22351,2024-01-16,Pago
7951,591,2022-08-27,Pendente
7952,15585,2024-01-17,Cancelado
7953,8503,2021-10-22,Pago
7954,21141,2024-12-13,Cancelado
7955,15886,2024-04-09,Pendente
7956,24637,2022-08-24,Pago
7957,10446,2024-08-21,Pago
7958,14899,2022-07-30,Cancelado
7959,5450,2023-06-17,Cancelado
7960,17092,2024-07-26,Cancelado
7961,3952,2022-05-19,Pendente
7962,12009,2024-09-24,Pago
7963,18314,2022-10-15,Cancelado
7964,8962,2022-12-02,Cancelado
7965,2375,2022-04-27,Pendente
7966,24529,2021-09-24,Pago
7967,9836,2022-03-08,Pago
7968,9465,2025-06-19,Pendente
7969,20063,2022-09-27,Cancelado
7970,4924,2022-07-11,Pago
7971,164,2023-11-22,Cancelado
7972,9353,2023-01-05,Pendente
7973,6300,2024-07-07,Cancelado
7974,13280,2025-05-25,Pago
7975,14864,2024-11-10,Pendente
7976,9170,2023-11-19,Pendente
7977,14670,2022-05-09,Cancelado
7978,24319,2022-02-04,Cancelado
7979,16285,2023-02-15,Cancelado
7980,12461,2023-04-07,Pendente
7981,14175,2024-12-14,Pendente
7982,10254,2024-10-02,Cancelado
7983,22254,2022-12-17,Cancelado
7984,23966,2023-02-28,Cancelado
7985,11342,2024-03-20,Pago
7986,17158,2024-03-31,Pago
7987,9087,2025-06-05,Pendente
7988,3317,2024-03-10,Pago
7989,20357,2024-07-23,Cancelado
7990,611,2022-04-08,Pago
7991,972,2022-01-22,Cancelado
7992,13099,2023-01-23,Pago
7993,1456,2023-03-08,Pendente
7994,2839,2023-10-18,Cancelado
7995,24775,2023-08-11,Pago
7996,24480,2022-09-27,Cancelado
7997,5836,2021-12-15,Pago
7998,9633,2022-08-18,Cancelado
7999,18284,2022-03-08,Cancelado
8000,936,2023-09-12,Cancelado
8001,5525,2022-03-16,Cancelado
8002,931,2024-03-07,Pago
8003,10787,2024-03-04,Pendente
8004,4986,2021-10-04,Pago
8005,20220,2025-02-04,Pago
8006,11094,2024-06-04,Cancelado
8007,20650,2023-12-29,Pago
8008,29,2021-07-05,Cancelado
8009,13083,2024-04-01,Cancelado
8010,14244,2023-12-20,Cancelado
8011,16773,2021-10-26,Pendente
8012,7942,2024-01-31,Pago
8013,3034,2024-06-06,Cancelado
8014,19627,2023-06-11,Cancelado
8015,10641,2022-06-15,Pago
8016,22360,2023-04-20,Pendente
8017,19416,2022-03-28,Cancelado
8018,9401,2025-05-06,Pendente
8019,20127,2023-08-22,Pago
8020,23955,2023-01-14,Pendente
8021,7803,2024-05-10,Pendente
8022,1364,2022-06-22,Pendente
8023,2844,2023-05-26,Pendente
8024,557,2025-03-14,Pago
8025,2426,2023-12-29,Pago
8026,5870,2025-06-04,Pendente
8027,13014,2021-08-01,Cancelado
8028,3017,2024-07-01,Cancelado
8029,16074,2024-12-06,Cancelado
8030,8549,2023-10-06,Pendente
8031,12088,2023-12-03,Pendente
8032,19795,2021-09-12,Cancelado
8033,17567,2024-12-13,Cancelado
8034,4756,2023-11-17,Pago
8035,18968,2024-10-13,Pendente
8036,15805,2025-01-11,Cancelado
8037,23980,2021-09-12,Pendente
8038,15039,2021-08-01,Cancelado
8039,15146,2021-07-25,Pendente
8040,2386,2022-01-14,Pago
8041,21205,2022-05-24,Pendente
8042,16455,2023-07-22,Pago
8043,8754,2024-06-26,Cancelado
8044,1626,2024-07-31,Pendente
8045,23544,2024-12-22,Pendente
8046,8231,2023-11-06,Pendente
8047,7274,2022-05-04,Pago
8048,4196,2023-04-23,Cancelado
8049,11300,2023-11-25,Pendente
8050,14625,2023-02-20,Cancelado
8051,1113,2024-04-27,Pendente
8052,2449,2021-11-03,Cancelado
8053,13839,2023-08-26,Cancelado
8054,22110,2023-04-11,Cancelado
8055,22964,2021-07-11,Pendente
8056,8844,2024-10-17,Cancelado
8057,7934,2022-01-30,Cancelado
8058,6169,2022-04-03,Pendente
8059,17488,2022-01-15,Pago
8060,24437,2022-07-11,Pendente
8061,5110,2024-06-26,Pendente
8062,8168,2021-10-16,Cancelado
8063,23327,2021-12-12,Cancelado
8064,24764,2025-01-04,Pendente
8065,24888,2024-04-18,Pendente
8066,23427,2025-01-12,Cancelado
8067,21370,2022-07-09,Cancelado
8068,15646,2023-09-21,Pendente
8069,24968,2023-08-04,Pendente
8070,15330,2024-12-11,Pendente
8071,4271,2024-02-18,Cancelado
8072,18140,2024-01-14,Cancelado
8073,4578,2023-07-31,Pago
8074,10954,2022-11-25,Pago
8075,19443,2021-08-06,Pendente
8076,1052,2025-02-05,Cancelado
8077,3171,2024-05-13,Cancelado
8078,23431,2022-08-16,Pago
8079,21631,2024-12-25,Cancelado
8080,3873,2023-05-24,Cancelado
8081,11363,2021-12-24,Cancelado
8082,12685,2024-06-07,Pendente
8083,443,2021-09-21,Pendente
8084,22256,2024-04-22,Pago
8085,7769,2021-08-13,Cancelado
8086,2907,2024-06-20,Cancelado
8087,1362,2024-05-27,Pendente
8088,17711,2023-02-25,Pago
8089,20272,2022-07-04,Pago
8090,1777,2022-09-13,Cancelado
8091,5849,2021-08-28,Cancelado
8092,16740,2022-02-24,Cancelado
8093,4157,2021-07-02,Pago
8094,819,2024-01-14,Cancelado
8095,11831,2023-04-14,Pago
8096,18931,2024-08-14,Pago
8097,19275,2023-03-29,Pago
8098,3799,2025-03-03,Pago
8099,3715,2023-03-03,Pago
8100,21304,2023-02-22,Pago
8101,10298,2022-04-09,Pendente
8102,8356,2024-02-22,Pendente
8103,14727,2024-10-21,Pendente
8104,24810,2024-01-20,Pago
8105,6226,2025-06-03,Pendente
8106,15543,2023-02-03,Pago
8107,15901,2021-07-08,Cancelado
8108,6993,2024-03-12,Pendente
8109,16181,2024-08-25,Cancelado
8110,13840,2023-05-28,Pendente
8111,245,2024-04-27,Pendente
8112,7396,2024-03-07,Pago
8113,564,2022-08-01,Cancelado
8114,2245,2023-03-06,Cancelado
8115,1821,2022-11-26,Pago
8116,13121,2024-05-25,Cancelado
8117,14985,2025-04-12,Pago
8118,8302,2023-07-06,Pendente
8119,23581,2025-02-13,Pago
8120,5383,2024-02-17,Pendente
8121,3480,2023-11-14,Pago
8122,5717,2023-07-19,Cancelado
8123,21962,2021-10-26,Pendente
8124,19921,2023-02-05,Pendente
8125,9600,2024-03-17,Pago
8126,15031,2023-11-14,Pago
8127,17209,2023-11-04,Pago
8128,20516,2022-09-02,Cancelado
8129,1501,2023-01-18,Pago
8130,13622,2023-10-20,Cancelado
8131,20439,2024-04-22,Pago
8132,12174,2022-07-03,Cancelado
8133,948,2021-10-03,Pago
8134,7008,2025-05-20,Pago
8135,24996,2023-08-25,Pago
8136,6505,2023-12-14,Pago
8137,10893,2025-05-28,Cancelado
8138,16189,2023-05-10,Cancelado
8139,15876,2022-08-19,Pendente
8140,18142,2023-01-30,Cancelado
8141,23543,2025-02-23,Pago
8142,492,2025-06-14,Cancelado
8143,8913,2022-05-04,Pendente
8144,24993,2023-08-27,Cancelado
8145,16079,2023-01-11,Pendente
8146,711,2022-07-29,Pago
8147,23749,2022-03-08,Cancelado
8148,16518,2025-02-11,Cancelado
8149,4060,2022-01-02,Pago
8150,1355,2024-09-17,Cancelado
8151,21431,2022-04-18,Cancelado
8152,6820,2023-10-06,Pendente
8153,238,2021-11-13,Cancelado
8154,19357,2022-07-12,Pendente
8155,6080,2024-10-28,Pendente
8156,244,2024-01-18,Cancelado
8157,23155,2023-06-27,Cancelado
8158,24966,2024-09-25,Pendente
8159,11324,2024-08-18,Pendente
8160,13614,2022-09-19,Cancelado
8161,16310,2024-01-26,Cancelado
8162,10372,2024-04-21,Pago
8163,319,2021-06-30,Pendente
8164,22873,2021-12-10,Cancelado
8165,24766,2025-03-13,Pago
8166,6818,2023-02-28,Cancelado
8167,21343,2024-06-27,Pago
8168,19958,2025-01-22,Cancelado
8169,20084,2022-10-13,Pendente
8170,17638,2021-11-05,Pago
8171,4242,2022-11-02,Pago
8172,15560,2023-04-17,Cancelado
8173,21895,2024-09-29,Pendente
8174,2412,2022-03-07,Pago
8175,6662,2022-08-04,Cancelado
8176,7268,2022-09-14,Pendente
8177,7886,2023-02-12,Pendente
8178,19196,2025-01-01,Pago
8179,22104,2023-11-10,Cancelado
8180,9967,2023-01-01,Pago
8181,6729,2023-03-13,Pendente
8182,36,2022-05-13,Cancelado
8183,15953,2022-07-28,Pendente
8184,4081,2024-02-25,Cancelado
8185,7871,2023-06-11,Pendente
8186,10123,2022-02-11,Pendente
8187,294,2024-08-26,Pendente
8188,11764,2021-12-04,Cancelado
8189,12414,2024-12-18,Pendente
8190,11409,2023-07-18,Pendente
8191,16751,2024-11-05,Pago
8192,4780,2022-10-26,Pago
8193,8839,2022-05-07,Pago
8194,2789,2022-03-10,Pago
8195,8270,2025-02-27,Cancelado
8196,884,2021-08-12,Pendente
8197,20843,2023-07-23,Pendente
8198,20572,2025-06-11,Pendente
8199,22197,2021-07-30,Pendente
8200,7606,2023-03-27,Cancelado
8201,19990,2022-10-12,Cancelado
8202,17608,2021-11-22,Cancelado
8203,4711,2024-11-08,Pendente
8204,3069,2022-07-10,Cancelado
8205,1231,2024-10-07,Pendente
8206,313,2022-02-27,Pendente
8207,4822,2021-07-05,Pendente
8208,3936,2023-03-14,Cancelado
8209,9711,2024-05-22,Pendente
8210,4513,2024-03-05,Pendente
8211,15575,2022-11-02,Pago
8212,6288,2023-12-06,Pago
8213,8452,2024-03-08,Pendente
8214,15357,2024-07-26,Pago
8215,5747,2023-07-06,Cancelado
8216,6152,2025-04-15,Pendente
8217,24947,2021-08-22,Pago
8218,15216,2024-05-15,Pago
8219,19328,2024-09-04,Pago
8220,1192,2021-07-31,Pendente
8221,9237,2024-03-10,Cancelado
8222,514,2023-05-11,Pendente
8223,15817,2023-12-08,Pendente
8224,14759,2022-09-18,Cancelado
8225,18857,2023-01-15,Pendente
8226,12823,2022-05-16,Pago
8227,539,2023-01-19,Pago
8228,3014,2022-10-26,Pendente
8229,16680,2024-09-11,Pago
8230,22327,2023-01-25,Pendente
8231,2104,2024-04-08,Cancelado
8232,10764,2022-09-13,Pago
8233,3409,2023-09-24,Cancelado
8234,3591,2023-08-19,Cancelado
8235,13627,2022-04-22,Cancelado
8236,13794,2024-02-10,Pendente
8237,19060,2023-01-21,Pago
8238,6009,2024-02-10,Pago
8239,3123,2024-08-24,Pago
8240,7100,2025-01-02,Pendente
8241,12567,2021-10-24,Pendente
8242,1114,2024-06-14,Pendente
8243,9993,2021-07-26,Pendente
8244,22727,2024-10-29,Cancelado
8245,7805,2021-08-19,Pendente
8246,4198,2023-03-16,Cancelado
8247,2599,2021-09-15,Cancelado
8248,23383,2022-05-03,Pago
8249,571,2022-08-02,Cancelado
8250,18641,2023-09-16,Pendente
8251,1585,2022-11-08,Pago
8252,11717,2023-04-19,Pendente
8253,4410,2022-07-01,Pago
8254,16867,2022-05-25,Pago
8255,23816,2024-01-03,Pago
8256,16438,2025-03-04,Pendente
8257,5496,2024-02-16,Pago
8258,13918,2024-01-07,Pendente
8259,5758,2023-10-10,Pago
8260,19339,2021-08-16,Pago
8261,8559,2025-05-20,Cancelado
8262,21021,2024-01-20,Cancelado
8263,24666,2022-06-18,Pendente
8264,12299,2022-05-08,Pago
8265,12469,2024-07-06,Pendente
8266,2927,2024-07-03,Pago
8267,6697,2023-12-03,Cancelado
8268,8696,2023-03-13,Pago
8269,19453,2022-11-26,Pendente
8270,21163,2021-11-28,Pago
8271,3594,2022-08-03,Pago
8272,18532,2022-08-09,Cancelado
8273,19294,2021-09-28,Cancelado
8274,2404,2024-02-25,Cancelado
8275,12944,2021-07-08,Pendente
8276,8881,2023-04-28,Cancelado
8277,2741,2021-08-25,Cancelado
8278,23907,2024-12-17,Pago
8279,13441,2023-06-22,Cancelado
8280,23270,2023-06-05,Pendente
8281,2654,2023-09-22,Pago
8282,22634,2025-05-04,Pendente
8283,12025,2022-02-22,Pendente
8284,7453,2023-06-08,Pendente
