cod_item,cod_pedido,cod_livro,quantidade,preco_unitario
12576,24552,4940,4,26.57
12577,15301,9712,5,121.04
12578,5198,2307,2,67.1
12579,19871,18542,1,32.58
12580,23960,21892,5,49.06
12581,25072,22197,3,156.61
12582,24695,3984,4,45.17
12583,27315,14816,5,106.0
12584,21238,21244,1,47.06
12585,9586,9361,4,54.8
12586,24547,3103,3,46.42
12587,2854,2927,5,172.39
12588,17151,920,5,80.97
12589,4572,19370,4,56.84
12590,3144,21991,5,107.87
12591,11874,2177,3,109.75
12592,17813,18922,3,128.64
12593,8990,11261,3,130.61
12594,626,1144,1,82.65
12595,4928,16924,4,79.48
12596,8908,29582,4,51.48
12597,10091,10528,1,63.18
12598,6252,9105,2,147.92
12599,11853,12118,5,38.84
12600,17941,4824,5,173.8
12601,22179,22192,4,105.58
12602,7136,12367,4,43.5
12603,14369,18491,2,119.07
12604,23386,1679,4,117.15
12605,1743,5381,1,99.8
12606,21261,10872,5,110.29
12607,8894,4021,2,124.33
12608,25196,19232,3,27.24
12609,10580,2242,2,77.51
12610,4507,171,3,138.76
12611,29539,23265,5,87.56
12612,6050,15190,3,139.41
12613,11801,15414,1,56.63
12614,27130,18157,2,112.05
12615,26647,11035,2,117.13
12616,25992,13463,3,137.05
12617,2397,1674,1,176.98
12618,27854,24398,4,37.02
12619,8358,24865,2,115.49
12620,9755,17435,4,84.74
12621,21539,22620,1,169.82
12622,21947,10500,1,108.48
12623,17977,20120,1,138.22
12624,10497,22484,4,117.75
12625,28761,17980,1,45.3
12626,7545,13209,4,157.46
12627,249,24524,4,139.24
12628,10358,17817,5,31.38
12629,14986,26486,3,45.41
12630,9841,21258,3,115.34
12631,5711,22212,3,149.42
12632,16086,1779,3,34.12
12633,12806,6026,3,87.78
12634,207,21470,3,120.9
12635,8332,27246,5,95.49
12636,16939,2224,3,83.58
12637,22979,14021,3,106.75
12638,28003,16325,3,37.07
12639,8583,12713,5,175.33
12640,15284,10186,4,111.19
12641,21623,4729,1,157.39
12642,13132,27486,3,92.35
12643,29645,5022,5,29.83
12644,13419,3008,4,61.22
12645,8641,23860,4,167.43
12646,24593,28016,4,139.69
12647,19285,11981,1,147.79
12648,16652,2537,4,60.25
12649,19299,25136,5,168.99
12650,22537,26678,1,179.67
12651,5845,21519,4,33.59
12652,12555,26197,5,33.53
12653,13008,15205,2,96.84
12654,4249,3173,3,50.43
12655,27769,22832,3,53.23
12656,18652,3001,2,133.41
12657,13286,8898,4,129.29
12658,16366,16459,2,93.01
12659,22849,24254,4,115.72
12660,9480,12092,4,159.11
12661,4211,13791,5,121.59
12662,6949,6562,5,44.69
12663,26397,25138,5,79.01
12664,174,23477,5,163.08
12665,25056,5019,1,67.02
12666,21406,14792,1,152.98
12667,13258,10273,3,84.64
12668,14265,28814,1,96.94
12669,29957,28494,3,114.59
12670,3120,17933,4,48.65
12671,20261,5531,1,122.0
12672,1502,11983,4,41.61
12673,9694,9828,1,160.1
12674,27952,20903,3,51.01
12675,9442,9070,5,178.43
12676,27808,7097,3,172.69
12677,19065,5318,5,65.27
12678,23599,29463,1,48.35
12679,4770,255,3,40.85
12680,5624,6388,1,170.99
12681,7890,12197,5,28.06
12682,1020,10374,4,88.3
12683,5531,15613,4,129.38
12684,5177,15254,2,158.31
12685,20449,24178,3,124.98
12686,278,15954,5,102.48
12687,104,733,2,102.36
12688,13064,28335,5,81.61
12689,5446,4131,2,153.35
12690,7472,28389,2,82.6
12691,7979,15110,3,38.66
12692,3393,7453,3,38.21
12693,24833,3248,4,85.65
12694,21199,2020,4,173.96
12695,16840,20515,2,110.48
12696,12663,22390,4,114.59
12697,27209,6135,4,170.23
12698,29714,27330,4,70.47
12699,25237,26130,1,33.97
12700,22856,5666,4,91.06
12701,6896,10747,5,162.69
12702,7124,12973,5,126.33
12703,7585,22966,5,163.18
12704,29952,28252,3,117.48
12705,16833,8732,4,62.46
12706,2519,10258,2,139.59
12707,19118,16934,3,139.16
12708,3586,13311,1,87.92
12709,2228,10200,4,102.24
12710,20826,10788,1,134.85
12711,24900,21044,4,163.49
12712,10865,7999,1,122.94
12713,26729,7348,4,163.18
12714,8966,23705,2,125.84
12715,9491,19637,2,86.04
12716,13072,9640,1,126.46
12717,24116,15435,5,159.38
12718,24434,27800,3,161.69
12719,9895,14735,5,29.43
12720,17105,17893,5,83.78
12721,4472,13581,1,169.86
12722,18927,19162,1,173.0
12723,12870,25975,5,105.98
12724,701,16007,3,25.51
12725,5992,3693,5,112.94
12726,29578,11670,5,167.7
12727,21341,18373,3,161.08
12728,1832,17575,4,165.36
12729,15399,7940,2,51.42
12730,13418,9896,3,127.56
12731,23583,19536,1,50.79
12732,18124,7051,2,69.02
12733,20804,24831,1,70.4
12734,27865,11211,3,148.93
12735,26571,10477,1,35.82
12736,13237,26251,3,138.56
12737,21341,26339,2,62.63
12738,29856,2397,1,57.15
12739,9368,26428,5,44.16
12740,10712,26800,3,58.25
12741,1181,18033,4,147.71
12742,11180,12914,5,70.6
12743,16611,15172,3,113.75
12744,21987,23268,5,35.94
12745,26589,627,4,45.21
12746,20666,12740,4,38.99
12747,13914,1540,4,128.95
12748,13916,26322,3,150.46
12749,5600,15535,2,52.79
12750,16102,6227,4,167.85
12751,6772,19804,3,165.58
12752,13144,23918,1,38.8
12753,23226,7126,4,167.24
12754,23485,7262,1,81.11
12755,22072,16980,1,81.68
12756,23820,13035,4,60.89
12757,11836,9268,1,108.65
12758,11343,27297,3,58.27
12759,5507,27430,5,133.43
12760,17133,4952,2,101.84
12761,14262,19918,3,59.23
12762,3087,28571,4,38.95
12763,5598,7825,3,144.99
12764,3687,4259,1,132.81
12765,27677,27723,2,152.58
12766,5672,3454,3,152.72
12767,28635,27925,5,166.11
12768,7221,7360,1,154.24
12769,9324,697,3,67.59
12770,22449,29573,2,175.13
12771,26047,10246,3,38.53
12772,29533,1947,1,156.71
12773,6553,15864,2,41.78
12774,9652,8144,2,50.04
12775,1592,22817,5,45.31
12776,24650,3864,5,48.51
12777,7383,6878,5,160.74
12778,7341,12840,3,77.9
12779,17913,11188,5,154.6
12780,15008,16628,5,87.59
12781,22122,6810,1,63.07
12782,24688,29365,4,126.11
12783,20839,10790,1,174.28
12784,23203,1371,1,80.7
12785,27496,10746,3,82.19
12786,21333,24228,5,143.44
12787,16841,17200,4,173.28
12788,28174,23476,3,121.58
12789,18825,866,2,165.25
12790,28290,28874,1,52.7
12791,983,3151,3,122.11
12792,5261,19803,5,82.39
12793,18664,17940,1,142.27
12794,5683,28012,4,37.82
12795,5062,17377,5,155.98
12796,3494,13330,5,81.52
12797,8774,23231,2,46.82
12798,19327,5008,4,62.2
12799,1811,10605,3,95.98
12800,27810,757,2,57.34
12801,28131,6966,3,139.36
12802,17577,28076,1,109.62
12803,15042,28227,4,91.87
12804,28309,26538,2,33.12
12805,28424,23506,1,151.36
12806,8131,7407,4,147.59
12807,789,15149,1,51.51
12808,20235,5066,5,163.56
12809,17812,23159,2,166.03
12810,3728,7986,4,60.54
12811,18229,16778,5,93.5
12812,23485,4338,4,119.11
12813,15660,7422,4,93.15
12814,12411,4986,2,178.2
12815,8426,26847,2,121.47
12816,14213,34,2,122.93
12817,1443,11864,3,40.7
12818,28282,27292,4,139.41
12819,6069,1797,2,101.72
12820,25570,10512,2,89.71
12821,1422,23474,3,171.14
12822,24501,22705,4,54.12
12823,26919,22976,4,147.18
12824,25353,26434,1,131.63
12825,14813,644,5,107.43
12826,7539,25174,2,139.84
12827,19894,5284,1,120.77
12828,8501,11801,1,80.07
12829,16232,6035,5,46.99
12830,21599,29614,4,138.23
12831,10668,16258,2,38.88
12832,15184,10861,5,68.98
12833,1299,29040,3,50.57
12834,25946,22953,4,105.46
12835,8362,9851,2,142.78
12836,29090,23916,5,72.92
12837,27950,1718,5,94.89
12838,11454,13394,2,160.62
12839,4279,7497,5,46.54
12840,23730,28801,1,121.46
12841,17859,3227,3,163.71
12842,12010,4109,4,150.58
12843,8901,26897,3,45.08
12844,9881,19653,5,75.06
12845,19530,18999,2,34.27
12846,22860,23751,4,136.48
12847,24276,7414,5,80.87
12848,15260,9535,4,61.45
12849,3656,948,5,169.38
12850,3568,18052,5,25.44
12851,9973,7327,1,105.58
12852,6919,7254,2,109.93
12853,15081,28787,3,167.15
12854,10876,21419,5,72.97
12855,11860,22058,5,50.23
12856,13919,22587,5,168.46
12857,21452,15286,2,51.12
12858,63,3331,2,148.19
12859,28637,29666,4,151.62
12860,17636,26667,3,120.08
12861,22995,19779,5,31.26
12862,2901,13087,5,81.94
12863,5463,90,5,97.36
12864,1361,25102,1,173.93
12865,11831,10590,3,69.15
12866,25696,20587,5,65.48
12867,6491,21819,5,144.14
12868,19491,1248,3,58.21
12869,11210,20834,1,62.48
12870,17470,18116,4,108.05
12871,16918,1256,4,67.4
12872,13210,20619,3,112.17
12873,19198,2301,2,95.68
12874,11894,17482,4,90.64
12875,7959,1628,3,133.2
12876,85,12720,1,39.11
12877,15358,26372,1,160.54
12878,24189,746,4,56.78
12879,24934,23196,5,88.07
12880,25121,19147,1,52.12
12881,11316,21376,1,89.49
12882,8498,21262,3,107.44
12883,21152,17605,5,107.65
12884,29908,25921,5,72.69
12885,9082,29406,2,63.73
12886,1105,29593,4,38.01
12887,18188,22326,3,94.57
12888,15519,5880,1,104.4
12889,25969,5034,3,170.58
12890,7529,25484,1,56.53
12891,28634,22059,2,117.65
12892,23656,8334,2,143.96
12893,16410,28064,2,104.06
12894,27458,28252,2,99.59
12895,20032,22012,4,39.64
12896,29754,9477,5,105.88
12897,15103,13413,5,68.6
12898,23166,12767,5,130.35
12899,12143,2680,5,166.75
12900,29944,3740,5,141.34
12901,20281,13532,2,63.59
12902,27962,16291,2,157.56
12903,15269,5694,1,136.12
12904,3239,9188,3,58.79
12905,9911,27949,5,40.56
12906,6521,17598,4,51.52
12907,29267,12762,2,32.82
12908,6076,20879,2,52.47
12909,9891,18713,4,45.03
12910,13313,28321,5,38.6
12911,11722,23363,3,133.65
12912,23310,22290,3,89.5
12913,26389,3623,5,59.22
12914,24972,3245,2,127.51
12915,3718,8990,5,64.49
12916,4534,21778,1,123.82
12917,10482,12522,2,153.43
12918,10510,28370,5,95.56
12919,23363,23708,3,72.43
12920,3274,24589,3,50.06
12921,11154,24523,2,151.23
12922,21788,13648,5,44.24
12923,12078,25558,3,31.6
12924,26855,16875,1,28.17
12925,24002,22680,2,82.29
12926,13545,398,3,64.25
12927,27566,21912,1,122.72
12928,22564,18102,1,42.67
12929,20971,18727,2,72.2
12930,28834,13602,2,98.5
12931,18078,15037,3,105.51
12932,2104,19775,5,88.28
12933,25596,1551,2,45.88
12934,25318,25044,2,167.7
12935,19289,28893,2,121.7
12936,16974,25371,2,101.19
12937,17951,365,2,117.17
12938,12489,8405,4,88.58
12939,19599,27189,1,116.27
12940,2694,26790,4,84.96
12941,18946,24116,4,96.52
12942,27656,13737,5,91.09
12943,18919,13585,4,48.11
12944,11015,26889,1,148.91
12945,16147,17766,1,150.88
12946,27247,5313,1,38.0
12947,29164,22321,2,163.95
12948,25301,7341,5,83.58
12949,20384,19386,3,51.89
12950,15643,21626,5,43.2
12951,4304,16351,2,120.1
12952,15930,8896,4,33.31
12953,26222,7382,2,131.93
12954,7853,18868,1,89.63
12955,10903,1091,2,156.75
12956,22018,26338,5,38.17
12957,19581,27143,1,100.01
12958,13911,4505,3,170.0
12959,2304,24477,3,31.21
12960,4103,5152,1,39.53
12961,12273,27687,4,116.06
12962,10929,4419,5,158.41
12963,26337,22725,1,139.36
12964,28493,16703,1,145.64
12965,17012,23456,3,40.18
12966,15712,14876,1,109.39
12967,297,15748,5,64.35
12968,15806,27126,5,46.51
12969,27358,9223,5,151.57
12970,26537,15384,5,98.8
12971,2639,20015,5,40.05
12972,6020,25843,2,93.55
12973,18849,23310,5,140.2
12974,20137,16616,4,71.05
12975,25054,16580,1,105.15
12976,5206,7439,3,116.81
12977,8950,10144,1,45.37
12978,17752,22141,4,73.74
12979,27344,5078,1,76.88
12980,26713,29380,3,158.92
12981,27779,29407,4,32.82
12982,22668,7992,1,112.51
12983,8968,14778,3,154.63
12984,18578,11623,5,158.08
12985,29218,28489,5,115.48
12986,3941,22918,4,145.61
12987,14632,16212,2,154.79
12988,20342,8056,2,150.56
12989,26794,18339,1,141.65
12990,588,5518,3,64.15
12991,20300,991,5,95.78
12992,29235,14913,4,93.4
12993,12308,29812,3,39.1
12994,15907,5222,5,120.1
12995,10557,13052,4,40.53
12996,15293,14104,3,95.36
12997,15663,28239,1,148.95
12998,17631,25854,2,62.91
12999,11063,16577,2,107.46
13000,13440,821,1,133.15
13001,1826,14732,2,138.4
13002,17724,12430,4,97.5
13003,20472,8928,4,123.64
13004,24967,16527,3,116.76
13005,27994,11444,1,130.92
13006,2868,1563,4,159.45
13007,10469,15773,4,71.28
13008,482,26808,4,96.05
13009,18498,7803,1,116.59
13010,21273,2247,5,88.5
13011,7311,18968,1,84.6
13012,10370,20186,5,177.39
13013,268,14655,4,169.08
13014,6769,11769,2,149.93
13015,15088,28827,5,38.04
13016,22712,19271,5,117.06
13017,9843,12930,1,25.05
13018,3760,7775,1,172.49
13019,164,18466,1,130.06
13020,12567,19809,5,31.58
13021,17065,10518,4,108.09
13022,6081,9950,3,95.38
13023,16854,3245,5,85.06
13024,23924,24139,1,148.8
13025,25134,28101,4,124.67
13026,29652,27615,4,25.66
13027,23048,26637,4,79.69
13028,14285,18023,4,56.31
13029,26337,20228,1,114.07
13030,2243,10560,3,134.46
13031,1305,14225,5,99.56
13032,23672,18998,4,85.41
13033,2749,18020,1,105.5
13034,29657,28690,4,124.19
13035,8909,6401,2,78.21
13036,324,25501,4,47.46
13037,29272,4145,5,152.47
13038,15733,18644,2,148.0
13039,26687,10035,3,145.06
13040,906,22852,3,120.64
13041,18040,1695,1,125.63
13042,10514,871,2,169.07
13043,2538,26480,1,91.04
13044,6801,12221,3,25.38
13045,6677,616,3,67.43
13046,12571,10523,2,27.9
13047,15235,12145,1,60.41
13048,11877,5046,1,126.02
13049,24467,1680,4,146.74
13050,14280,29322,5,173.02
13051,13673,241,4,97.45
13052,25177,19773,4,62.97
13053,21179,5007,4,69.16
13054,22936,10608,2,129.68
13055,217,1494,1,50.17
13056,3783,3218,3,73.68
13057,1013,27190,4,152.49
13058,23561,974,3,124.01
13059,12509,23558,3,117.15
13060,27963,18772,1,152.07
13061,7559,11572,4,65.17
13062,24305,11126,1,83.94
13063,12063,7921,3,105.67
13064,7232,22201,1,126.69
13065,13884,9451,4,64.78
13066,10904,14531,4,49.91
13067,24913,18401,1,57.72
13068,24299,9966,4,169.42
13069,17276,16424,1,40.72
13070,491,3523,2,46.0
13071,17684,5868,1,118.6
13072,22248,22085,3,117.17
13073,11534,4287,2,120.36
13074,16217,23519,1,113.56
13075,5315,2372,1,73.5
13076,28546,29423,4,65.52
13077,19534,28627,5,121.98
13078,14608,11281,1,136.0
13079,19497,12992,5,68.62
13080,4820,22546,4,149.76
13081,29907,2352,4,140.4
13082,5103,21517,3,143.1
13083,9551,22669,3,36.65
13084,5049,26021,3,117.27
13085,26454,21296,1,102.05
13086,22749,28234,3,143.84
13087,25307,6827,4,84.35
13088,21259,17497,2,55.8
13089,15656,6674,2,27.96
13090,2867,27934,1,145.34
13091,22586,3091,3,151.38
13092,1254,19487,3,36.04
13093,12946,26206,1,60.79
13094,8513,4560,5,139.58
13095,1017,29448,3,132.95
13096,5126,2249,4,29.14
13097,25478,24516,1,141.44
13098,18828,18603,3,109.05
13099,5038,1407,3,157.32
13100,7830,276,5,94.55
13101,17860,13158,2,128.13
13102,24103,7874,1,120.27
13103,78,11985,4,112.24
13104,13423,6267,5,174.57
13105,20990,8695,1,98.31
13106,23396,16098,4,157.94
13107,19974,21848,5,99.85
13108,6882,24111,3,30.3
13109,4694,19850,2,178.95
13110,22776,21985,1,89.94
13111,7414,9235,1,153.51
13112,4048,21377,5,123.19
13113,22343,19113,1,95.18
13114,28203,11194,5,47.12
13115,26281,24685,3,162.51
13116,2869,25649,5,177.72
13117,1266,19702,2,159.31
13118,17346,2126,3,52.84
13119,22145,19202,3,89.49
13120,25646,12664,3,28.15
13121,27373,23934,1,115.56
13122,28642,19461,3,153.75
13123,25010,6310,3,112.41
13124,2029,15122,5,138.17
13125,26658,9635,4,87.35
13126,26426,27875,4,97.85
13127,28749,12075,4,129.41
13128,18198,15480,5,127.7
13129,5644,9534,2,143.91
13130,26834,22807,3,102.3
13131,22707,11447,1,99.18
13132,11348,9925,3,25.24
13133,5387,6056,1,122.34
13134,18896,28072,3,176.49
13135,23764,19639,5,48.34
13136,20554,19144,3,31.7
13137,6307,10199,1,48.19
13138,7268,1807,5,72.89
13139,292,6467,4,49.57
13140,275,8383,1,38.84
13141,1293,22705,3,134.57
13142,22480,7706,1,137.52
13143,5179,14593,1,29.74
13144,8013,7586,2,134.6
13145,18839,25953,3,113.87
13146,6165,13659,3,84.21
13147,7176,27795,3,112.33
13148,18144,28117,4,56.83
13149,29346,28903,5,95.48
13150,23784,99,4,116.72
13151,6259,20683,5,61.43
13152,3077,25498,3,144.85
13153,24904,2062,5,130.19
13154,1813,10909,4,68.21
13155,8753,28123,5,154.14
13156,19183,15658,1,76.9
13157,21792,5920,1,149.37
13158,13359,12407,4,144.61
13159,28723,7859,4,99.96
13160,23377,26296,3,122.29
13161,17729,15579,3,120.67
13162,25109,26527,5,75.69
13163,22961,8849,4,86.89
13164,27197,16475,4,92.51
13165,11965,6503,4,162.29
13166,3726,16123,4,34.5
13167,2033,23899,5,152.69
13168,22543,15946,3,164.52
13169,17840,11502,4,111.33
13170,28557,1417,2,69.04
13171,11849,25378,2,54.85
13172,9821,2526,5,172.49
13173,27181,22558,1,130.2
13174,3458,4136,2,114.81
13175,28614,10308,1,107.27
13176,1803,850,1,143.97
13177,19292,25426,2,97.74
13178,26732,16428,4,100.99
13179,1312,20671,2,162.99
13180,22170,21964,2,61.0
13181,17659,25103,3,65.57
13182,2513,14499,3,59.4
13183,17193,1360,1,133.64
13184,1704,2712,4,146.92
13185,20146,3542,5,100.29
13186,17736,102,1,155.98
13187,20770,7558,5,158.32
13188,27223,15218,3,104.01
13189,29137,28870,4,134.29
13190,18302,13251,3,126.77
13191,26227,22433,3,121.86
13192,3474,3287,4,104.6
13193,28581,8128,5,67.21
13194,29134,26540,1,157.45
13195,28208,1802,4,169.96
13196,29646,22913,2,66.75
13197,25700,3853,3,129.92
13198,21247,27185,3,122.87
13199,6035,9408,5,135.91
13200,3393,22567,3,169.06
13201,253,4201,1,146.15
13202,669,21996,3,67.68
13203,22774,9349,2,92.74
13204,26387,2788,3,133.08
13205,12722,9684,5,139.82
13206,6898,19710,4,77.82
13207,197,19494,4,70.44
13208,15938,27244,5,90.06
13209,1998,18868,1,44.33
13210,10925,10980,3,125.2
13211,10498,6096,4,134.47
13212,19614,11866,4,116.06
13213,29200,9444,3,157.24
13214,15220,23872,4,64.11
13215,2705,25189,2,52.53
13216,28331,26426,4,31.33
13217,25592,14420,1,153.27
13218,26399,24311,5,65.98
13219,18469,4467,4,105.87
13220,22663,28478,2,80.64
13221,5747,20910,4,103.66
13222,28823,15843,3,101.21
13223,20660,23075,4,31.94
13224,11619,17039,2,106.84
13225,20799,5201,1,40.7
13226,23586,19663,3,156.71
13227,12703,13833,4,138.33
13228,21034,1722,1,176.97
13229,25313,27564,4,68.94
13230,11812,12474,1,95.88
13231,25439,3428,5,166.22
13232,7211,37,2,78.41
13233,5397,3767,2,55.18
13234,29081,2260,5,151.37
13235,5975,3257,4,156.73
13236,3387,28337,2,99.21
13237,14834,25136,3,91.69
13238,9296,6572,2,108.04
13239,15174,8304,5,99.05
13240,13646,28508,5,34.89
13241,16452,26348,4,62.17
13242,29392,21616,1,49.78
13243,19471,4770,1,144.54
13244,5305,19234,5,91.79
13245,22400,21369,4,68.81
13246,15013,7850,2,147.32
13247,29905,7556,2,135.76
13248,12527,24185,2,176.21
13249,17982,13476,4,62.45
13250,23761,18743,1,164.1
13251,18906,29352,2,165.55
13252,1223,5421,3,29.01
13253,9116,16926,5,93.28
13254,3947,28146,1,156.27
13255,21449,8636,3,143.9
13256,2491,21991,4,138.35
13257,13422,4795,3,82.54
13258,29864,5996,5,118.78
13259,485,26077,5,53.71
13260,21135,20320,2,82.15
13261,6253,5870,4,92.44
13262,20534,8643,2,51.18
13263,24513,993,3,130.2
13264,29542,23159,3,53.42
13265,12980,11836,4,169.46
13266,5402,5224,5,113.93
13267,7634,5356,4,121.26
13268,828,26680,2,132.41
13269,11359,26498,1,109.15
13270,14066,6765,4,80.96
13271,17399,411,2,150.56
13272,5857,25834,2,159.97
13273,10351,17185,4,175.62
13274,27099,10464,3,96.39
13275,21438,15118,4,119.2
13276,12681,3345,5,66.49
13277,12390,4233,2,44.43
13278,5790,9355,2,161.14
13279,5663,16899,3,172.76
13280,17660,16021,4,178.74
13281,13329,2413,5,114.03
13282,26421,14231,3,64.75
13283,16406,17083,2,72.8
13284,26465,2163,5,78.41
13285,18723,7553,4,138.34
13286,25528,17617,2,47.69
13287,14445,27732,5,80.28
13288,12490,9004,4,44.54
13289,22578,1925,1,82.58
13290,1696,9798,1,89.09
13291,21254,12318,4,107.28
13292,5035,6800,3,75.95
13293,25178,13089,3,127.56
13294,24376,25096,4,99.3
13295,27443,8016,3,66.02
13296,12375,6714,4,25.12
13297,25922,24545,2,77.97
13298,13576,25387,2,73.55
13299,29673,3735,4,175.8
13300,9421,2150,4,100.31
13301,9941,22071,1,61.45
13302,18567,25040,2,130.2
13303,15761,4123,4,145.0
13304,11091,17236,2,81.13
13305,13428,9168,2,129.29
13306,22617,25213,2,138.68
13307,26281,17953,2,140.69
13308,3476,28,3,83.28
13309,9124,15945,5,116.04
13310,4025,13430,3,33.89
13311,26019,723,5,139.36
13312,9806,29702,3,146.28
13313,7886,481,3,99.29
13314,5548,17516,2,96.72
13315,14313,26802,3,174.12
13316,1274,21308,4,141.81
13317,15859,17119,1,59.2
13318,25327,21286,4,116.2
13319,18023,28199,1,93.8
13320,24834,17176,2,74.26
13321,5886,14867,4,89.29
13322,25770,12287,5,55.22
13323,18544,3430,4,89.44
13324,27469,23376,4,103.17
13325,23091,27575,2,57.68
13326,12643,1946,1,54.18
13327,17149,15139,5,159.39
13328,16318,19094,3,161.09
13329,11821,11263,2,155.15
13330,24181,20194,4,106.81
13331,19844,17292,5,25.43
13332,20811,22245,5,48.84
13333,21414,24485,2,79.37
13334,26344,26109,2,143.09
13335,27171,12850,4,37.24
13336,13209,5642,3,71.14
13337,4079,27438,1,88.74
13338,9464,2334,4,81.07
13339,25991,21301,2,138.47
13340,22776,16796,3,49.18
13341,11010,9154,2,34.86
13342,1139,29229,3,28.03
13343,14872,15935,2,150.8
13344,328,14053,5,108.95
13345,16959,22086,4,69.65
13346,15781,24454,1,156.46
13347,9982,4856,5,145.69
13348,20708,25400,3,136.01
13349,23446,21764,3,142.15
13350,3011,10876,4,92.6
13351,2186,2947,4,137.22
13352,8068,3118,1,74.97
13353,23422,529,3,69.26
13354,6099,18915,2,104.04
13355,25571,24199,5,70.94
13356,13607,9746,4,167.88
13357,6197,24126,5,82.48
13358,2824,13779,4,74.36
13359,16672,10779,5,123.89
13360,12878,15965,1,143.31
13361,10637,2193,2,47.21
13362,27462,15048,1,104.1
13363,12797,15860,4,50.9
13364,19587,4859,2,61.74
13365,10481,21079,5,109.12
13366,4973,21688,2,172.67
13367,25639,14890,3,153.95
13368,10718,13158,2,131.45
13369,19464,3299,4,123.92
13370,9902,16443,3,60.52
13371,10598,745,3,87.64
13372,20161,29513,3,56.78
13373,11063,12349,3,42.66
13374,26470,8876,2,56.52
13375,13713,7500,5,177.42
13376,20922,18763,3,125.05
13377,5175,25324,5,178.14
13378,11644,16539,4,55.99
13379,1019,17862,2,145.86
13380,20544,17432,1,110.1
13381,1757,17671,1,118.01
13382,7375,20774,4,92.73
13383,28306,16675,5,134.2
13384,3099,1380,3,143.43
13385,22663,12680,1,116.1
13386,7900,24989,5,123.28
13387,24705,14501,1,55.42
13388,13944,19367,3,25.73
13389,29567,3185,5,136.76
13390,8001,4398,3,159.29
13391,12719,8383,2,94.4
13392,7189,6957,5,114.68
13393,4672,3470,2,38.14
13394,14822,3091,1,151.24
