cod_livro,titulo,cod_autor,cod_editora,cod_categoria,ano_publicacao,preco
7933,A vantagem de concretizar seus projetos com força total,4478,950,88,2008,47.21
7934,A possibilidade de concretizar seus projetos com confiança,3556,481,86,1998,90.19
7935,A certeza de conseguir antes de tudo,1780,618,48,1991,116.22
7936,A liberdade de mudar com força total,1709,986,90,2013,109.84
7937,A liberdade de atingir seus objetivos com força total,2614,537,19,2003,55.05
7938,A vantagem de ganhar com toda a tranquilidade,381,394,57,2019,158.42
7939,O prazer de inovar antes de tudo,1074,298,41,2014,97.95
7940,A vantagem de conseguir naturalmente,2174,956,51,1993,171.49
7941,O poder de evoluir de maneira eficaz,195,499,56,2016,143.64
7942,A simplicidade de avançar em estado puro,1016,966,88,1991,130.85
7943,A simplicidade de avançar em estado puro,2201,789,22,2001,101.56
7944,O prazer de atingir seus objetivos naturalmente,1792,792,69,2014,167.24
7945,A possibilidade de realizar seus sonhos antes de tudo,3617,347,89,2017,25.98
7946,A vantagem de realizar seus sonhos de maneira eficaz,2324,269,50,2024,95.73
7947,O prazer de realizar seus sonhos sem preocupação,3697,287,92,2006,153.25
7948,A possibilidade de evoluir direto da fonte,3005,609,69,2014,164.63
7949,A vantagem de avançar direto da fonte,1794,998,35,2011,144.73
7950,A arte de realizar seus sonhos direto da fonte,4977,264,56,2014,103.75
7951,A simplicidade de avançar com força total,4314,953,79,1997,177.65
7952,A vantagem de atingir seus objetivos sem preocupação,4261,479,4,2023,60.65
7953,A vantagem de atingir seus objetivos antes de tudo,3222,539,56,2020,31.92
7954,O poder de avançar em estado puro,2488,655,45,1994,114.52
7955,A certeza de realizar seus sonhos simplesmente,43,726,53,2001,104.72
7956,A possibilidade de mudar direto da fonte,3921,374,68,2004,142.06
7957,O conforto de conseguir com toda a tranquilidade,1777,925,45,2020,39.7
7958,O prazer de conseguir com toda a tranquilidade,1166,582,11,1998,61.87
7959,O poder de concretizar seus projetos mais rapidamente,1274,200,98,2023,84.13
7960,A possibilidade de evoluir direto da fonte,2114,462,8,1992,138.35
7961,O direito de conseguir antes de tudo,1107,328,49,2013,38.08
7962,A possibilidade de concretizar seus projetos sem preocupação,2562,692,76,1995,40.49
7963,O prazer de evoluir em estado puro,4377,281,37,1991,113.26
7964,A certeza de inovar direto da fonte,1487,468,26,2024,135.14
7965,A segurança de evoluir mais rapidamente,2855,370,66,2006,138.97
7966,A certeza de ganhar naturalmente,3420,944,82,2006,144.02
7967,A possibilidade de ganhar mais facilmente,1221,19,92,2020,143.51
7968,A simplicidade de inovar mais facilmente,3967,154,1,1994,46.43
7969,A simplicidade de inovar sem preocupação,962,333,40,2021,99.57
7970,O conforto de mudar mais facilmente,1591,51,78,2020,91.93
7971,A liberdade de ganhar sem preocupação,1923,974,5,2015,67.37
7972,O poder de conseguir antes de tudo,1370,917,32,2008,79.29
7973,O prazer de realizar seus sonhos com força total,491,779,72,2024,80.64
7974,O prazer de concretizar seus projetos em estado puro,2899,72,52,2009,68.15
7975,O conforto de avançar naturalmente,3205,410,89,2009,82.01
7976,O poder de avançar em estado puro,3014,205,16,2020,152.92
7977,A arte de inovar antes de tudo,1774,427,66,2003,45.67
7978,A simplicidade de mudar mais facilmente,4167,927,98,2001,164.45
7979,O prazer de inovar com toda a tranquilidade,2758,979,90,2015,74.28
7980,O direito de avançar sem preocupação,2030,472,54,2002,52.81
7981,O direito de avançar antes de tudo,1694,496,34,2015,78.48
7982,A segurança de conseguir com força total,2300,61,79,1994,142.34
7983,O poder de ganhar simplesmente,4086,854,90,2023,173.44
7984,A vantagem de concretizar seus projetos de maneira eficaz,3821,516,39,2000,34.79
7985,A simplicidade de evoluir mais rapidamente,4346,6,61,1991,133.53
7986,A segurança de mudar com confiança,1366,923,37,1995,36.51
7987,O poder de evoluir com força total,399,380,6,2012,124.9
7988,O poder de inovar sem preocupação,4011,73,45,2011,74.86
7989,A certeza de atingir seus objetivos mais rapidamente,324,880,22,2004,97.7
7990,A vantagem de evoluir direto da fonte,4301,622,69,2024,128.08
7991,A liberdade de inovar simplesmente,1947,854,61,2010,98.88
7992,A arte de conseguir mais facilmente,4626,142,1,2010,136.79
7993,O poder de mudar naturalmente,3367,636,85,1999,96.31
7994,O prazer de realizar seus sonhos em estado puro,2834,867,14,2001,44.52
7995,A simplicidade de evoluir com confiança,1848,775,26,2003,44.04
7996,A simplicidade de ganhar com confiança,4287,838,84,1995,136.51
7997,O conforto de realizar seus sonhos mais rapidamente,4397,65,16,2024,70.48
7998,O direito de ganhar antes de tudo,3680,403,3,2009,168.87
7999,A certeza de realizar seus sonhos com força total,3663,781,89,2001,120.86
8000,O conforto de concretizar seus projetos com força total,2148,628,2,1999,134.37
8001,A possibilidade de evoluir com força total,4010,238,20,1999,123.1
8002,O prazer de inovar de maneira eficaz,1908,944,55,2020,142.61
8003,A possibilidade de conseguir sem preocupação,2876,797,14,2009,130.49
8004,A liberdade de realizar seus sonhos com confiança,3722,905,17,2021,131.92
8005,A arte de atingir seus objetivos sem preocupação,198,366,46,1992,32.36
8006,A vantagem de inovar simplesmente,848,485,65,2015,166.52
8007,A segurança de atingir seus objetivos simplesmente,273,891,70,1998,157.68
8008,O prazer de conseguir mais rapidamente,4056,496,42,2009,25.16
8009,O poder de inovar com toda a tranquilidade,4220,974,87,1997,149.69
8010,A arte de ganhar em estado puro,2643,516,4,2016,104.25
8011,O prazer de evoluir naturalmente,2882,436,86,2012,44.7
8012,O prazer de evoluir mais rapidamente,1121,895,31,2011,120.33
8013,A certeza de mudar antes de tudo,3154,690,99,2023,48.23
8014,A simplicidade de inovar com confiança,2152,166,38,2019,36.19
8015,A certeza de conseguir antes de tudo,2085,465,31,1990,113.33
8016,A vantagem de inovar em estado puro,4774,561,4,1992,35.12
8017,A arte de inovar direto da fonte,76,802,82,1997,94.84
8018,A simplicidade de concretizar seus projetos simplesmente,3520,870,90,2003,89.91
8019,O prazer de atingir seus objetivos direto da fonte,1910,951,30,2004,89.02
8020,A liberdade de ganhar simplesmente,2829,678,19,2011,101.13
8021,A liberdade de avançar com força total,2653,908,97,2017,71.43
8022,A arte de mudar naturalmente,4402,929,53,2007,124.08
8023,O direito de evoluir com confiança,2497,72,42,2011,32.48
8024,A simplicidade de realizar seus sonhos mais facilmente,948,273,29,2013,165.67
8025,A liberdade de avançar com toda a tranquilidade,3054,508,91,2018,71.15
8026,A arte de evoluir antes de tudo,1732,427,21,2002,75.34
8027,A segurança de avançar com toda a tranquilidade,2952,724,27,2003,69.04
8028,A certeza de conseguir direto da fonte,2240,93,50,1992,106.06
8029,O poder de conseguir em estado puro,1965,610,87,2023,117.41
8030,A possibilidade de avançar mais rapidamente,1314,106,28,2010,64.29
8031,A segurança de conseguir com força total,4170,707,78,2018,52.76
8032,A liberdade de evoluir de maneira eficaz,3492,482,88,1994,76.89
8033,O prazer de ganhar mais rapidamente,2620,988,23,1994,178.52
8034,O direito de avançar de maneira eficaz,32,435,89,2024,53.25
8035,A simplicidade de mudar com confiança,1599,38,38,1994,102.49
8036,A simplicidade de ganhar naturalmente,455,544,50,2014,173.14
8037,O poder de evoluir antes de tudo,3278,666,64,1998,174.79
8038,A certeza de inovar de maneira eficaz,131,881,100,2007,91.3
8039,A possibilidade de realizar seus sonhos naturalmente,523,707,97,2024,83.47
8040,A vantagem de atingir seus objetivos mais facilmente,2655,968,42,2014,49.19
8041,A liberdade de concretizar seus projetos antes de tudo,3108,867,45,1996,50.89
8042,O direito de atingir seus objetivos com força total,1484,597,56,1999,143.9
8043,O direito de avançar sem preocupação,3810,276,11,1993,114.51
8044,O conforto de evoluir antes de tudo,542,126,54,1992,37.09
8045,O conforto de conseguir simplesmente,1277,699,93,2014,40.78
8046,A possibilidade de ganhar mais rapidamente,2573,614,88,2012,39.61
8047,O conforto de atingir seus objetivos de maneira eficaz,792,416,19,2009,59.76
8048,A simplicidade de evoluir com força total,2385,688,46,2022,80.61
8049,O conforto de inovar com toda a tranquilidade,117,487,60,2013,163.61
8050,A vantagem de evoluir em estado puro,1001,99,24,2017,82.64
8051,A possibilidade de mudar em estado puro,2143,306,22,2006,26.87
8052,A simplicidade de conseguir com força total,2297,781,96,2013,32.12
8053,A simplicidade de evoluir com toda a tranquilidade,2492,859,98,1994,98.84
8054,O prazer de mudar simplesmente,4626,232,8,2009,126.74
8055,O prazer de mudar naturalmente,1747,698,3,2003,156.01
8056,A segurança de mudar direto da fonte,170,82,67,1993,134.75
8057,O poder de inovar antes de tudo,1129,346,21,2013,56.45
8058,O poder de mudar sem preocupação,3329,15,5,1991,61.09
8059,O prazer de atingir seus objetivos mais facilmente,4294,456,57,1991,135.44
8060,O direito de atingir seus objetivos naturalmente,941,481,5,2003,174.91
8061,O poder de atingir seus objetivos simplesmente,1426,759,23,2013,107.0
8062,A segurança de atingir seus objetivos sem preocupação,622,561,25,2023,67.18
8063,O prazer de concretizar seus projetos mais facilmente,4024,2,73,1995,123.33
8064,A vantagem de atingir seus objetivos em estado puro,958,80,14,2018,154.2
8065,A simplicidade de concretizar seus projetos mais rapidamente,990,756,76,2009,56.93
8066,O direito de evoluir simplesmente,3599,618,24,2020,124.66
8067,A simplicidade de realizar seus sonhos simplesmente,918,736,47,2004,154.25
8068,A possibilidade de conseguir com força total,1467,531,75,1994,174.61
8069,O poder de realizar seus sonhos sem preocupação,1871,337,76,2009,107.04
8070,A possibilidade de realizar seus sonhos naturalmente,2946,27,48,2010,41.75
8071,A liberdade de evoluir mais rapidamente,3431,916,44,1995,149.31
8072,O prazer de evoluir simplesmente,956,501,18,1991,140.89
8073,A segurança de realizar seus sonhos naturalmente,2242,746,97,1999,51.05
8074,A arte de mudar com confiança,44,429,51,2002,97.47
8075,O prazer de realizar seus sonhos naturalmente,1699,21,13,1993,91.74
8076,A arte de conseguir sem preocupação,3814,967,17,2008,30.84
8077,A possibilidade de realizar seus sonhos de maneira eficaz,3933,628,8,2016,69.96
8078,A possibilidade de evoluir com força total,3773,111,90,2021,113.85
8079,O poder de inovar direto da fonte,505,183,7,2018,29.12
8080,A simplicidade de realizar seus sonhos com confiança,2682,957,56,1990,48.55
8081,A arte de atingir seus objetivos com confiança,1414,397,39,1990,55.37
8082,A liberdade de atingir seus objetivos naturalmente,445,112,78,2024,144.48
8083,O direito de mudar direto da fonte,4338,57,2,2010,117.9
8084,O conforto de concretizar seus projetos com toda a tranquilidade,4369,709,36,1995,101.88
8085,A liberdade de atingir seus objetivos simplesmente,4399,247,55,2006,81.54
8086,O conforto de atingir seus objetivos sem preocupação,1042,813,44,2007,146.8
8087,O poder de inovar naturalmente,3622,631,96,2022,154.77
8088,O direito de inovar em estado puro,3135,497,40,1998,97.23
8089,A liberdade de concretizar seus projetos com toda a tranquilidade,3905,321,92,2022,76.06
8090,A simplicidade de conseguir naturalmente,2284,898,45,1991,47.13
8091,A certeza de evoluir naturalmente,3960,968,17,2015,31.3
8092,O direito de conseguir com confiança,2390,836,66,2020,118.06
8093,A certeza de inovar direto da fonte,1967,136,48,2018,175.42
8094,O prazer de ganhar com confiança,4589,879,77,2016,169.56
8095,O conforto de inovar antes de tudo,3926,314,24,2020,104.56
8096,A arte de evoluir naturalmente,2692,635,50,1997,110.8
8097,A possibilidade de evoluir com força total,1506,72,68,2008,41.09
8098,A vantagem de mudar com toda a tranquilidade,910,975,61,2010,127.66
8099,A vantagem de mudar antes de tudo,2373,168,57,2023,42.76
8100,A possibilidade de conseguir com confiança,3080,896,81,2014,79.88
8101,A vantagem de avançar direto da fonte,3078,16,53,1996,63.43
8102,A arte de concretizar seus projetos antes de tudo,2457,588,60,1998,53.89
8103,A liberdade de realizar seus sonhos em estado puro,4559,227,22,2013,133.7
8104,O conforto de evoluir direto da fonte,1234,818,16,2019,105.23
8105,O poder de mudar com confiança,74,692,47,2002,140.04
8106,A vantagem de mudar de maneira eficaz,2461,88,45,2010,169.63
8107,O poder de ganhar direto da fonte,2215,34,62,1997,30.28
8108,A liberdade de avançar com força total,312,845,25,2016,66.3
8109,A simplicidade de realizar seus sonhos antes de tudo,2744,719,95,1995,167.38
8110,A liberdade de mudar com confiança,2168,65,66,2012,102.63
8111,O direito de mudar naturalmente,2905,211,61,2018,155.43
8112,O prazer de ganhar direto da fonte,4134,307,73,1992,160.24
8113,A certeza de mudar mais rapidamente,3748,837,50,2016,33.78
8114,A simplicidade de evoluir com toda a tranquilidade,3857,602,75,2002,165.22
8115,O prazer de evoluir de maneira eficaz,2642,756,29,2020,75.48
8116,A segurança de realizar seus sonhos com confiança,560,964,3,1996,104.39
8117,O conforto de atingir seus objetivos antes de tudo,3144,818,9,2009,145.7
8118,A possibilidade de conseguir simplesmente,1491,530,44,2011,77.86
8119,O prazer de conseguir mais facilmente,3412,243,60,2012,97.31
8120,A arte de concretizar seus projetos mais facilmente,4891,864,90,2017,163.5
8121,O conforto de atingir seus objetivos naturalmente,2398,377,9,2008,87.45
8122,A simplicidade de evoluir sem preocupação,3315,360,64,1991,34.09
8123,O conforto de concretizar seus projetos naturalmente,4327,187,91,2014,175.6
8124,O poder de concretizar seus projetos sem preocupação,4369,288,95,2020,173.75
8125,A arte de conseguir antes de tudo,699,609,85,2015,51.68
8126,O poder de avançar mais rapidamente,1303,141,62,2006,35.17
8127,A simplicidade de realizar seus sonhos com toda a tranquilidade,3131,656,94,2008,118.44
8128,A possibilidade de inovar com confiança,4626,289,79,1994,28.73
8129,A segurança de conseguir em estado puro,4514,968,86,1997,70.52
8130,A simplicidade de ganhar de maneira eficaz,4157,574,10,2007,171.46
8131,O prazer de realizar seus sonhos com toda a tranquilidade,4801,371,36,2005,152.5
8132,A liberdade de atingir seus objetivos mais rapidamente,4532,783,89,2019,119.7
8133,O prazer de inovar de maneira eficaz,2011,62,78,2009,93.23
8134,A simplicidade de evoluir antes de tudo,2432,213,48,2019,44.85
8135,A simplicidade de realizar seus sonhos direto da fonte,211,941,52,2024,36.25
8136,O prazer de conseguir com confiança,4956,530,90,2007,100.11
8137,A segurança de evoluir mais rapidamente,4585,115,26,2001,153.21
8138,A simplicidade de atingir seus objetivos sem preocupação,3737,702,98,1995,111.95
8139,A segurança de inovar simplesmente,3843,356,54,2009,95.65
8140,A liberdade de ganhar antes de tudo,2095,650,56,2018,52.93
8141,O conforto de avançar direto da fonte,567,372,37,2024,149.98
8142,O direito de ganhar em estado puro,1045,819,5,2009,43.71
8143,A segurança de conseguir antes de tudo,3074,309,84,2015,37.32
8144,A liberdade de evoluir com força total,3481,422,97,1993,74.39
8145,A arte de mudar direto da fonte,2018,859,96,2006,154.91
8146,A simplicidade de realizar seus sonhos sem preocupação,103,541,66,2017,130.15
8147,A vantagem de avançar com força total,3177,272,87,1998,176.37
8148,A possibilidade de concretizar seus projetos naturalmente,3259,607,38,2014,131.86
8149,O direito de atingir seus objetivos sem preocupação,4443,157,74,2016,105.74
8150,O poder de evoluir de maneira eficaz,1102,335,65,2009,135.31
8151,A liberdade de ganhar antes de tudo,1219,452,67,2004,106.97
8152,A possibilidade de atingir seus objetivos mais facilmente,2652,359,54,1990,72.56
8153,A simplicidade de conseguir mais rapidamente,1025,519,14,1993,118.53
8154,A certeza de evoluir naturalmente,1322,135,80,2000,80.86
8155,A simplicidade de mudar de maneira eficaz,1644,185,63,1991,127.03
8156,O conforto de atingir seus objetivos sem preocupação,98,295,19,2009,26.76
